"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","while_chg","break_add","break_del","continue_add","continue_del","switch_del","switch_chg","case_add","case_chg","assert_add","assert_del","return_add","return_del","try_add","try_del","try_chg","throw_add","throw_del","throw_chg","throws_del","final_add","static_add","static_del","synchronized_add","synchronized_del","synchronized_chg","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
0,10,0,5,0,0,0,1,0,9,0,4,2,0,6,10,12,7,14,26,16,12,20,0,0,13,21,23,19,0,0,22,0,26,11,20,0,0,0,15,0,25,24,0,0,22,25,26,16,26,26,14,0,0,17,8,0,0,0,18,18,11,3,0,0,0,0,0,0,0,0
0,8,0,4,0,0,0,1,0,11,0,3,2,0,6,9,10,6,14,23,16,7,21,0,0,10,19,23,14,0,0,18,0,23,15,20,0,0,0,13,0,23,23,0,0,22,20,23,15,23,23,13,0,0,19,10,0,0,0,17,12,15,5,0,0,0,0,0,0,0,0
0,8,0,4,0,0,0,2,0,7,0,3,1,0,5,12,9,5,14,21,16,18,18,0,0,10,20,24,15,0,0,19,0,24,11,17,0,0,0,13,0,24,24,0,0,22,24,24,13,24,24,12,0,0,17,11,0,0,0,18,23,12,6,0,0,0,0,0,0,0,0
0,8,0,4,0,0,0,1,0,7,0,3,2,0,4,6,9,5,10,25,14,20,19,0,0,8,20,25,13,0,0,23,0,24,10,18,0,0,0,12,0,25,24,0,0,21,20,22,14,24,25,19,0,0,16,16,0,0,0,17,15,11,5,0,0,0,0,0,0,0,0
0,9,0,3,0,0,0,1,0,7,0,2,2,0,4,8,11,5,12,20,14,22,15,0,0,9,17,21,10,0,0,20,0,21,13,17,0,0,0,12,0,18,21,0,0,22,19,20,13,21,21,11,0,0,14,9,0,0,0,16,18,10,6,0,0,0,0,0,0,0,0
0,7,0,4,0,0,0,1,0,6,0,3,2,0,4,8,9,5,11,24,15,14,17,0,0,12,19,21,18,0,0,21,0,25,14,21,0,0,0,13,0,23,25,0,0,20,22,24,14,25,25,11,0,0,14,12,0,0,0,16,11,10,4,0,0,0,0,0,0,0,0
0,10,0,4,0,0,7,1,0,9,0,3,2,0,5,12,12,6,12,24,21,17,17,0,0,11,18,24,15,0,0,0,19,24,8,17,0,0,0,16,0,23,24,0,0,20,18,23,14,23,24,19,22,0,17,14,0,0,0,17,17,13,7,0,0,0,0,0,0,0,0
0,8,0,5,0,0,0,1,0,8,0,3,2,0,4,7,10,6,15,22,12,8,19,0,0,11,16,22,13,0,0,18,0,22,8,16,0,0,0,9,0,21,22,0,0,17,20,22,16,22,22,13,22,0,13,12,0,0,0,14,13,9,4,0,0,0,0,0,0,0,0
0,8,0,3,0,0,7,1,0,9,0,2,2,0,4,11,10,5,15,21,13,13,17,0,0,10,15,20,11,0,0,0,18,21,11,16,0,0,0,13,0,23,22,0,0,19,19,22,16,21,23,16,24,0,14,11,0,0,0,16,12,11,6,0,0,0,0,0,0,0,0
0,11,0,5,0,0,7,1,0,10,0,3,2,0,6,12,14,7,13,26,15,16,23,0,0,12,22,29,19,0,0,0,22,25,8,20,0,0,0,16,0,27,27,0,0,25,24,26,18,27,27,28,26,0,17,16,0,0,0,21,25,9,4,0,0,0,0,0,0,0,0
0,8,0,3,0,0,5,1,0,6,0,3,2,0,4,8,10,5,12,20,17,10,16,0,0,9,17,18,12,0,0,0,17,21,7,14,0,0,0,11,0,20,21,0,0,19,18,21,17,21,21,18,19,0,13,15,0,0,0,15,12,12,8,0,0,0,0,0,0,0,0
0,10,0,4,0,0,8,1,0,9,0,5,3,0,6,10,11,7,16,24,13,17,17,0,0,10,18,24,14,0,0,20,0,25,10,17,0,0,0,0,0,21,23,0,0,25,24,25,18,24,25,15,21,0,16,12,0,0,0,19,22,10,2,0,0,0,0,0,0,0,0
0,10,0,3,0,0,6,1,0,9,0,4,2,0,3,8,12,5,14,21,18,19,18,0,0,12,19,21,14,0,0,17,0,21,12,15,0,0,0,0,0,19,20,0,0,20,21,21,14,21,21,11,21,0,16,7,0,0,0,20,13,12,6,0,0,0,0,0,0,0,0
0,8,0,3,0,0,6,1,0,8,0,4,2,0,5,7,8,5,11,21,10,8,14,0,0,8,15,21,11,0,0,16,0,21,18,15,0,0,0,0,0,21,20,0,0,19,17,22,13,21,21,11,21,0,11,7,0,0,0,12,9,9,5,0,0,0,0,0,0,0,0
0,12,0,4,0,0,8,1,0,11,0,3,2,0,6,10,14,7,15,24,22,9,20,0,0,13,20,22,15,0,0,25,0,22,22,22,0,0,0,0,0,22,23,0,0,19,22,24,17,24,24,17,23,0,18,16,0,0,0,21,24,17,5,0,0,0,0,0,0,0,0
0,10,0,5,0,0,7,1,0,9,0,3,2,0,4,12,11,8,14,25,15,14,18,0,0,13,19,22,17,0,0,19,0,25,10,16,0,0,0,0,0,24,24,0,0,21,20,25,16,25,25,18,23,0,14,12,0,0,0,18,12,14,6,0,0,0,0,0,0,0,0
0,5,0,3,0,0,5,1,0,7,0,3,3,2,4,9,10,4,14,19,11,16,15,0,0,8,18,19,12,0,0,17,0,19,6,14,0,0,0,0,0,19,18,0,0,19,19,19,16,19,19,14,19,0,13,12,0,0,0,15,10,10,3,0,0,0,0,0,0,0,0
"x"
"SOL",1.97272727272727
"AGE",2.01818181818182
"EXP",2.41584158415842
"REXP",2.44444444444444
"for_del",3.71428571428571
"Entropy",4.26363636363636
"LT",4.3125
"Complexity",4.35454545454545
"externalCall_del",5.04807692307692
"if_chg",5.71794871794872
"expVariable_add",7.65384615384615
"NF",7.80952380952381
"loop_del",7.97058823529412
"FN",7.98181818181818
"ND",8.35897435897436
"expVariable_del",9.2051282051282
"if_del",9.6
"if_add",9.67272727272727
"switch_chg",10.4444444444444
"return_add",10.6346153846154
"for_chg",11.1545454545455
"externalCall_add",11.3703703703704
"return_del",11.6619718309859
"while_chg",11.7636363636364
"try_chg",11.9577464788732
"synchronized_add",12.375
"NS",12.6478873239437
"loop_add",13.3424657534247
"for_add",13.5675675675676
"elseif_add",14.2454545454545
"else_del",14.6363636363636
"else_add",15.7
"expParameter_add",15.8545454545455
"final_add",15.8909090909091
"synchronized_chg",16.0625
"expParameter_del",16.2545454545455
"case_add",16.4606741573034
"assert_del",16.5
"else_chg",16.6363636363636
"case_chg",17
"throw_del",17.6272727272727
"while_add",18.1969696969697
"try_add",18.3727272727273
"static_del",18.4727272727273
"switch_del",18.5909090909091
"try_del",18.6272727272727
"continue_add",18.6455696202532
"elseif_del",18.7339449541284
"continue_del",19
"static_add",19
"while_del",19.1584158415842
"throws_del",19.3163265306122
"throw_chg",19.7586206896552
"synchronized_del",21.9090909090909
