"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
17,15,12,6,6,8,3,1,0,13,5,2,14,4,7,11,17,9,20,0,23,26,0,0,17,0,26,26,26,0,18,24,22,22,19,19,17,24,24,25,0,26,25,23,21,0,21,10,16,0,25,15,25,0,0,0,0,0,0,0,0
16,14,12,6,7,9,3,1,0,12,5,2,13,4,8,11,17,10,19,0,22,25,0,0,17,0,25,25,24,0,18,21,20,20,18,18,15,23,22,22,0,25,23,21,19,0,19,10,15,0,22,14,22,0,0,0,0,0,0,0,0
16,14,12,6,7,9,3,1,0,11,5,2,13,4,8,11,17,10,21,0,23,27,0,0,18,0,27,27,27,0,16,25,22,22,17,19,15,24,25,25,0,27,25,24,20,0,20,10,15,0,23,15,26,0,0,0,0,0,0,0,0
15,14,12,6,6,8,3,1,0,11,5,2,13,4,7,10,16,9,18,0,21,28,0,0,0,0,29,27,29,0,16,23,22,21,17,18,15,24,24,25,0,30,25,24,19,19,20,9,15,0,25,15,26,0,0,0,0,0,0,0,0
17,16,14,6,7,9,3,1,0,13,5,2,15,4,8,12,18,11,20,0,24,27,0,0,19,0,27,0,26,0,19,25,22,23,19,20,17,25,25,25,0,27,25,21,21,22,21,10,17,0,24,17,26,0,0,0,0,0,0,0,0
20,16,13,6,7,9,3,1,0,14,5,2,15,4,8,12,19,11,23,0,26,31,0,0,18,0,30,30,31,0,21,26,25,25,21,22,18,26,26,28,0,31,27,25,24,0,24,10,17,0,26,17,29,0,0,0,0,0,0,0,0
17,14,10,5,5,7,3,1,0,12,4,2,13,3,6,11,16,9,20,0,26,31,0,0,18,0,30,0,30,0,18,26,23,24,19,19,16,27,28,29,0,31,28,25,21,22,22,8,15,0,25,15,29,0,0,0,0,0,0,0,0
19,16,13,6,7,9,3,1,0,14,5,2,15,4,8,12,18,11,21,0,27,31,0,0,0,0,30,29,30,0,21,26,24,25,20,20,16,26,27,28,0,31,28,23,23,22,23,10,17,0,26,17,28,0,0,0,0,0,0,0,0
17,14,11,6,6,8,3,1,0,12,5,2,13,4,7,11,17,10,20,0,24,28,0,0,18,0,27,28,27,0,19,23,22,22,18,19,16,24,25,25,0,28,25,22,21,0,20,9,16,0,23,15,26,0,0,0,0,0,0,0,0
16,14,11,6,6,8,3,1,0,12,5,2,13,4,7,11,17,10,19,0,26,28,0,0,18,0,28,0,28,0,17,25,23,23,18,18,14,24,25,26,0,28,26,24,21,22,20,9,15,0,26,17,27,0,0,0,0,0,0,0,0
18,14,11,6,7,8,3,1,0,12,5,2,13,4,7,12,17,10,20,0,25,29,0,0,0,0,29,28,28,0,19,26,23,24,20,19,16,26,27,27,0,30,27,25,22,21,21,9,16,0,26,15,28,0,0,0,0,0,0,0,0
17,15,11,6,6,8,3,1,0,12,5,2,14,4,7,13,17,10,20,0,24,29,0,0,18,0,28,29,29,0,18,23,22,22,19,20,15,23,26,25,0,29,24,22,21,0,21,9,16,0,27,16,27,0,0,0,0,0,0,0,0
17,14,11,5,6,8,3,1,0,12,4,2,13,3,7,11,16,10,20,0,25,28,0,0,18,0,27,0,27,0,19,24,23,23,19,20,16,25,25,25,0,28,25,24,21,22,20,9,16,0,26,15,25,0,0,0,0,0,0,0,0
17,14,11,6,6,8,3,1,0,12,5,2,13,4,7,11,16,9,19,0,25,27,0,0,17,0,28,28,27,0,18,25,23,22,18,17,15,25,25,24,0,29,25,21,20,0,20,10,15,0,23,16,26,0,0,0,0,0,0,0,0
18,14,12,6,7,9,3,1,0,12,5,2,13,4,8,12,17,10,21,0,27,31,30,0,18,0,30,0,29,0,20,28,25,24,19,19,16,28,28,26,0,31,28,24,22,23,21,11,16,0,24,15,29,0,0,0,0,0,0,0,0
18,15,11,6,7,8,3,1,0,12,5,2,13,4,7,11,17,9,21,0,25,28,28,0,18,0,28,0,28,0,19,25,24,24,20,19,14,25,26,25,0,29,26,23,23,23,22,10,16,0,24,17,27,0,0,0,0,0,0,0,0
16,14,11,6,7,8,3,1,0,12,5,2,13,4,6,12,16,9,18,0,22,29,27,0,0,0,28,28,26,0,17,22,20,20,17,17,14,23,24,22,0,28,23,20,19,19,18,10,15,0,21,16,25,0,0,0,0,0,0,0,0
16,14,11,5,7,8,3,1,0,12,4,2,13,3,6,11,16,9,19,0,23,26,26,0,0,0,26,26,25,0,17,24,21,21,17,17,14,23,23,22,0,26,24,21,20,18,19,10,15,0,21,16,25,0,0,0,0,0,0,0,0
17,13,10,4,6,7,2,1,0,11,3,1,12,2,5,10,16,8,20,0,26,29,29,0,0,0,28,29,28,0,18,24,24,23,19,18,15,25,26,25,0,28,26,25,22,19,20,9,15,21,23,14,27,0,0,0,0,0,0,0,0
16,12,9,5,6,7,3,2,0,10,4,1,11,3,5,10,15,8,18,0,22,26,26,0,0,0,26,27,26,0,17,24,22,21,17,17,13,23,24,25,0,28,24,21,20,19,19,9,14,19,22,14,25,0,0,0,0,0,0,0,0
16,13,10,5,6,7,2,1,0,11,4,1,12,3,6,10,15,8,18,0,22,27,27,0,0,0,27,27,26,0,17,22,20,21,17,18,13,23,24,23,0,28,24,23,19,18,18,9,14,18,21,14,25,0,0,0,0,0,0,0,0
17,13,9,4,5,6,2,1,0,11,3,1,12,2,5,10,16,7,19,0,23,27,28,0,0,0,28,28,27,0,18,25,22,22,19,18,14,24,23,23,0,28,25,23,21,20,20,8,14,20,23,15,26,0,0,0,0,0,0,0,0
19,15,10,7,7,8,3,2,0,12,5,1,13,4,6,11,18,9,22,0,27,31,31,0,0,0,31,31,30,0,20,25,24,24,21,20,14,27,28,26,0,32,28,25,23,22,22,10,16,23,24,17,29,0,0,0,0,0,0,0,0
17,14,10,5,6,7,3,2,0,11,4,1,12,3,6,10,16,8,20,0,25,30,29,0,0,0,29,29,28,0,18,25,24,24,19,20,13,27,27,26,0,30,27,27,23,21,21,9,15,22,26,13,27,0,0,0,0,0,0,0,0
17,13,9,5,6,7,3,2,0,11,4,1,12,3,6,10,16,8,21,0,25,31,31,0,0,0,30,30,29,0,18,27,23,24,20,19,15,26,26,25,0,31,27,25,22,20,21,9,14,21,24,15,28,0,0,0,0,0,0,0,0
18,15,11,6,7,8,3,2,0,13,5,1,14,4,6,12,17,9,20,0,24,27,27,0,0,0,27,27,27,0,19,25,23,22,20,20,16,26,26,25,0,27,26,23,21,20,21,10,16,21,25,15,26,0,0,0,0,0,0,0,0
17,14,11,6,7,8,3,2,0,12,4,1,13,3,5,11,16,9,20,0,24,29,27,0,0,0,28,28,26,0,18,25,23,22,19,18,15,25,24,24,27,28,24,23,22,21,20,10,15,20,23,16,25,0,0,0,0,0,0,0,0
18,15,11,6,8,9,4,2,0,12,5,1,13,3,7,12,17,10,20,0,24,29,29,0,0,0,29,29,29,0,18,24,24,23,19,19,14,26,28,25,29,29,27,25,21,20,21,11,15,22,22,16,29,0,0,0,0,0,0,0,0
16,14,9,5,6,7,3,2,0,12,5,1,13,4,6,11,15,8,18,0,20,26,24,0,0,0,26,26,25,26,17,22,20,20,17,17,14,21,22,21,25,26,23,21,19,18,18,10,14,19,20,14,24,0,0,0,0,0,0,0,0
17,15,10,5,6,8,3,2,0,12,4,1,13,3,7,11,17,9,19,0,23,26,27,0,0,0,27,28,26,29,19,25,22,22,18,17,14,24,25,24,27,29,24,23,21,20,21,10,16,21,23,14,26,0,0,0,0,0,0,0,0
18,14,11,5,6,8,3,2,0,12,4,1,13,3,7,12,17,9,20,0,26,30,30,0,0,0,30,30,30,31,19,28,25,24,20,19,16,27,28,27,30,31,28,26,22,21,23,10,15,22,24,16,29,0,0,0,0,0,0,0,0
18,15,10,6,7,8,3,2,0,12,5,1,13,4,7,11,17,9,21,0,25,31,32,0,0,0,30,31,29,32,18,26,24,23,19,19,14,27,27,26,31,32,27,24,22,21,20,10,15,22,25,16,28,0,0,0,0,0,0,0,0
18,14,10,6,7,8,3,2,0,12,5,1,13,4,7,11,17,9,20,0,24,28,28,0,0,0,28,28,27,28,19,24,23,23,20,20,16,26,26,25,28,28,26,26,22,21,22,10,15,21,23,15,26,0,0,0,0,0,0,0,0
17,15,10,6,7,8,3,2,0,12,5,1,13,4,7,12,16,9,20,0,23,28,28,0,0,0,28,28,27,28,18,24,22,21,19,18,14,25,24,23,28,28,25,23,20,19,20,11,14,21,22,14,26,0,0,0,0,0,0,0,0
19,17,12,6,8,9,3,2,0,14,5,1,15,4,7,13,18,10,21,0,25,30,29,0,0,0,29,29,28,31,20,24,23,23,20,19,16,25,27,26,29,30,27,25,21,20,21,11,17,22,24,17,27,0,0,0,0,0,0,0,0
18,14,9,5,6,7,3,2,0,11,4,1,12,3,6,10,17,8,21,0,25,28,28,0,0,0,28,28,28,28,20,25,24,23,20,19,13,26,25,25,28,28,26,24,22,22,22,9,15,22,25,16,27,0,0,0,0,0,0,0,0
14,12,9,5,5,6,3,2,0,10,4,1,11,3,5,9,13,7,16,0,20,23,24,0,0,0,24,24,23,25,14,22,19,18,15,15,12,22,21,21,25,25,22,21,17,16,16,8,12,16,20,12,22,0,0,0,0,0,0,0,0
16,14,11,5,7,8,3,2,0,12,4,1,13,3,6,11,15,9,17,0,22,29,29,0,0,0,28,28,27,29,16,23,21,20,17,16,14,24,24,23,28,29,25,25,19,18,18,10,14,18,21,15,26,0,0,0,0,0,0,0,0
17,15,11,6,8,9,3,2,0,13,5,1,14,4,7,12,16,10,20,0,23,29,27,0,0,0,29,28,27,29,18,23,22,22,19,18,15,24,24,23,29,29,25,23,21,20,21,11,15,21,23,15,26,0,0,0,0,0,0,0,0
18,16,12,6,8,9,3,2,0,14,5,1,15,4,7,13,17,10,20,0,24,26,27,0,0,0,27,28,27,29,17,24,23,22,19,19,16,25,24,24,28,28,25,25,21,19,21,11,16,20,24,16,25,0,0,0,0,0,0,0,0
16,13,10,5,6,7,3,2,0,11,4,1,11,3,5,11,15,8,18,0,24,29,28,0,0,0,29,29,28,29,17,24,23,22,17,18,14,25,25,24,29,29,26,22,21,19,21,9,12,20,23,14,27,0,0,0,0,0,0,0,0
16,14,11,6,8,9,3,2,0,12,5,1,12,4,7,13,16,10,19,0,23,29,29,0,0,0,29,29,28,29,17,25,22,21,18,19,15,25,25,24,29,29,26,24,20,20,20,11,15,19,23,15,27,0,0,0,0,0,0,0,0
15,13,10,5,7,8,3,2,0,11,4,1,10,3,6,12,14,9,17,0,22,27,27,0,0,0,27,27,27,27,16,24,21,20,15,17,10,24,24,23,27,27,25,22,19,17,18,10,13,20,22,13,26,0,0,0,0,0,0,0,0
15,12,10,5,6,7,3,2,0,10,4,1,10,3,6,11,14,8,17,0,22,26,27,0,0,0,28,27,26,28,16,23,21,20,16,17,11,25,24,23,28,27,25,22,18,18,18,9,13,19,22,13,26,0,0,0,0,0,0,0,0
16,14,10,5,6,7,3,2,0,12,4,1,10,3,6,13,16,8,19,0,23,29,30,0,0,0,30,29,28,31,18,24,22,21,17,18,9,27,26,25,31,29,26,24,20,19,19,11,15,20,23,15,28,0,0,0,0,0,0,0,0
15,14,12,6,7,8,3,2,0,12,5,1,11,4,7,12,14,9,20,0,22,26,28,0,0,0,28,28,26,28,17,22,21,21,16,17,12,24,24,23,28,27,24,22,19,18,18,10,13,20,22,14,25,0,0,0,0,0,0,0,0
15,12,10,5,6,7,3,2,0,10,4,1,10,3,6,11,13,8,18,0,22,26,27,0,0,0,27,27,26,28,17,22,21,20,15,16,9,24,24,23,28,26,24,21,19,17,16,9,12,19,23,14,25,0,0,0,0,0,0,0,0
14,12,11,5,6,7,3,2,0,10,4,1,9,3,6,11,13,8,18,0,23,28,28,0,0,0,29,29,28,29,16,23,22,21,15,18,9,25,26,24,30,28,25,23,20,19,17,9,12,21,22,14,27,0,0,0,0,0,0,0,0
18,15,12,6,8,9,3,2,0,13,5,1,11,4,7,13,16,10,22,0,27,34,31,0,0,0,32,32,31,33,20,29,25,24,17,19,11,28,28,27,33,31,29,27,24,21,20,11,14,23,26,16,30,0,0,0,0,0,0,0,0
18,14,13,6,7,8,3,2,0,13,5,1,12,4,7,12,16,9,20,0,23,27,26,0,0,0,27,27,26,27,19,23,22,22,17,18,10,25,23,23,27,26,24,22,21,21,19,11,15,21,22,16,25,0,0,0,0,0,0,0,0
16,12,11,5,7,8,0,2,0,11,4,1,11,3,6,11,14,9,20,0,23,27,26,0,0,0,26,26,26,27,19,21,22,21,15,17,10,25,25,24,26,26,24,24,20,19,18,10,13,20,22,12,24,0,0,0,0,0,0,0,0
15,12,10,6,6,7,0,2,0,11,4,1,10,3,5,11,14,8,18,0,20,26,24,0,0,0,25,26,26,26,17,19,19,18,15,16,9,21,23,21,26,25,22,19,18,17,16,9,12,18,19,13,23,0,0,0,0,0,0,0,0
14,11,9,6,6,7,0,2,0,9,4,1,10,3,5,9,13,8,17,0,21,25,24,0,0,0,25,26,25,26,16,19,20,19,14,15,9,23,23,22,25,24,23,20,18,17,16,10,12,17,20,12,22,0,0,0,0,0,0,0,0
18,14,12,6,7,8,0,2,0,11,4,1,11,3,5,11,16,9,22,0,26,33,32,0,0,0,32,33,30,33,18,25,24,23,17,18,12,28,29,27,33,31,28,25,23,21,19,10,15,20,24,13,27,0,0,0,0,0,0,0,0
17,13,12,6,6,7,0,2,0,11,4,1,11,3,5,10,15,8,19,0,23,29,26,0,0,0,27,28,27,28,18,23,22,20,16,16,9,23,25,24,28,27,24,20,20,19,18,10,14,19,21,13,23,0,0,0,0,0,0,0,0
16,13,12,6,6,7,0,2,0,11,4,1,10,3,5,10,15,8,19,0,22,28,25,0,0,0,26,28,26,28,17,21,21,20,16,17,9,23,24,23,27,26,23,21,20,20,18,10,14,19,22,14,24,0,0,0,0,0,0,0,0
14,11,10,6,6,7,0,2,0,10,4,1,10,3,5,10,13,8,17,0,22,26,25,0,0,0,26,26,26,26,15,20,20,19,15,15,9,22,24,22,26,26,23,21,19,18,16,10,12,17,22,11,21,0,0,0,0,0,0,0,0
15,12,9,5,5,6,0,2,0,11,4,1,11,3,5,9,14,7,20,0,23,26,26,0,0,0,27,28,26,28,16,22,21,20,15,16,8,24,25,23,27,28,25,23,19,18,17,10,13,19,22,12,25,0,0,0,0,0,0,0,0
15,12,10,6,6,7,0,2,0,11,4,1,11,3,5,10,14,8,19,0,21,25,25,0,0,0,25,25,25,25,17,24,20,19,16,16,9,22,24,22,25,25,23,21,19,18,17,10,13,18,21,12,22,0,0,0,0,0,0,0,0
17,14,12,6,7,8,0,2,0,12,4,1,13,3,5,11,16,9,21,0,24,30,30,0,0,0,29,30,28,30,19,23,23,22,17,18,10,26,27,25,30,29,25,24,21,20,19,11,15,20,24,14,25,0,0,0,0,0,0,0,0
17,14,11,6,8,9,3,2,0,13,5,1,12,4,7,12,16,10,19,27,24,28,28,0,0,0,28,28,27,28,18,25,22,21,17,18,10,25,26,25,28,27,25,23,20,19,18,11,15,20,23,16,26,0,0,0,0,0,0,0,0
15,13,11,5,6,7,3,2,0,12,4,1,11,3,6,12,14,8,17,24,21,27,24,0,0,0,24,25,24,26,16,21,20,19,15,16,9,22,22,21,26,24,22,21,18,17,16,10,13,18,20,13,23,0,0,0,0,0,0,0,0
17,14,11,6,7,8,4,2,0,13,5,1,13,3,7,12,16,9,20,22,24,30,28,0,0,0,30,29,28,31,19,26,23,22,16,18,10,26,26,25,31,29,26,24,21,20,19,11,15,21,22,15,27,0,0,0,0,0,0,0,0
15,13,11,5,6,7,0,2,0,11,4,1,11,3,5,10,14,8,19,24,21,27,26,0,0,0,25,27,27,27,18,21,21,20,15,17,9,22,23,22,26,24,23,21,19,18,16,9,13,17,21,12,20,0,0,0,0,0,0,0,0
18,16,13,5,5,7,0,2,0,12,4,1,11,3,6,10,17,8,23,26,26,31,29,0,0,0,30,30,30,31,22,28,26,24,19,21,9,27,28,27,31,29,28,26,24,23,21,9,15,20,25,14,23,0,0,0,0,0,0,0,0
19,17,14,5,6,7,0,2,0,13,4,1,12,3,5,11,18,8,24,25,25,32,28,0,0,0,29,30,28,30,22,24,25,24,19,20,10,26,27,26,31,29,26,23,23,24,21,9,16,21,24,15,24,0,0,0,0,0,0,0,0
17,15,12,5,5,6,0,2,0,11,4,1,12,3,5,10,16,7,20,24,24,31,29,0,0,0,29,29,30,30,20,24,24,23,17,19,9,25,27,25,30,28,26,23,22,21,19,8,14,18,23,13,21,0,0,0,0,0,0,0,0
17,15,13,6,5,7,0,2,0,11,4,1,12,3,5,10,16,8,21,23,24,32,28,0,0,0,30,31,29,32,20,23,23,22,17,18,9,26,27,25,30,30,26,22,22,20,19,9,15,19,21,14,21,0,0,0,0,0,0,0,0
17,15,12,6,5,7,0,2,0,11,4,1,10,3,5,11,16,8,20,25,24,31,27,0,0,0,29,30,30,31,21,24,23,22,17,19,9,26,26,25,31,28,26,20,21,20,18,9,14,18,23,13,21,0,0,0,0,0,0,0,0
16,14,12,5,5,6,0,2,0,11,4,1,10,3,5,11,15,7,19,25,23,29,27,0,0,0,29,29,28,29,19,22,22,21,16,16,8,25,26,24,29,28,24,18,20,20,17,9,13,17,22,13,20,0,0,0,0,0,0,0,0
"x"
"SOL",1.41899441340782
"AGE",1.60335195530726
"REXP",3.1685393258427
"LT",3.35507246376812
"NDEV",4.51396648044693
"Entropy",5.84357541899441
"LA",5.88198757763975
"Complexity",6.10619469026549
"LD",7.45512820512821
"if_chg",8.43575418994413
"NTM",8.66666666666667
"expVariable_add",9.58659217877095
"if_add",10.268156424581
"FN",11.1564245810056
"EXP",11.1966292134831
"NF",11.2074074074074
"try_chg",12.7821229050279
"externalCall_add",13.5251396648045
"ND",14.1005586592179
"expVariable_del",14.2067039106145
"NS",14.8628571428571
"if_del",15.4301675977654
"try_add",15.8689655172414
"for_chg",16
"for_add",16.2413793103448
"try_del",16.463687150838
"for_del",16.9230769230769
"elseif_add",17.3463687150838
"switch_del",17.4245810055866
"loop_chg",18.4191616766467
"expParameter_add",18.4246575342466
"loop_del",19.609375
"loop_add",19.7295081967213
"return_add",20.0955056179775
"return_del",20.7765363128492
"synchronized_add",21.2608695652174
"expParameter_del",21.8156424581006
"switch_chg",21.9795918367347
"else_add",22.2147239263804
"externalCall_del",23.1772151898734
"throw_del",23.2958579881657
"throw_add",23.4418604651163
"catch_add",23.8058252427184
"elseif_del",24.5
"final_add",24.8181818181818
"while_add",25.6407185628743
"throws_add",25.7094972067039
"continue_del",25.8246753246753
"while_del",25.984962406015
"else_chg",27.6071428571429
"else_del",28.2535211267606
"throw_chg",28.3636363636364
"switch_add",28.7142857142857
