"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
19,13,15,2,7,8,4,3,0,16,1,5,18,4,9,14,10,11,25,0,17,26,0,0,20,0,26,26,19,0,2,21,19,19,23,23,6,26,22,24,0,26,26,6,21,0,16,13,19,0,25,12,25,0,0,0,0,0,0,0,0
18,14,13,2,8,8,5,3,0,15,6,7,18,1,9,17,12,10,24,0,20,27,0,0,20,0,27,27,20,0,2,25,19,18,25,23,11,27,26,27,0,27,27,12,21,0,16,15,18,0,27,4,22,0,0,0,0,0,0,0,0
20,12,12,2,6,8,3,4,0,13,1,5,16,4,7,14,11,9,23,0,22,27,0,0,21,0,27,27,15,0,1,22,18,17,22,23,9,27,24,26,0,27,27,26,24,0,10,13,19,0,25,5,21,0,0,0,0,0,0,0,0
19,14,13,2,7,8,6,5,0,14,1,6,14,3,8,15,15,11,23,0,21,26,0,0,0,0,26,25,21,0,4,21,18,17,22,18,9,26,22,26,0,26,25,12,21,21,13,16,20,0,24,10,21,0,0,0,0,0,0,0,0
17,11,11,1,7,7,6,2,0,14,2,5,16,3,8,12,10,9,26,0,20,27,0,0,26,0,28,0,11,0,4,21,17,18,22,22,7,27,24,25,0,28,28,15,22,23,11,13,19,0,28,6,21,0,0,0,0,0,0,0,0
18,16,17,3,11,12,6,5,0,14,2,7,18,1,9,15,13,13,23,0,20,25,0,0,22,0,25,26,15,0,4,19,19,18,20,24,8,26,23,25,0,26,25,26,21,0,16,15,19,0,25,10,20,0,0,0,0,0,0,0,0
19,15,15,3,6,8,3,4,0,11,1,5,16,2,7,13,12,10,25,0,21,26,0,0,22,0,27,0,14,0,6,23,19,18,24,24,9,27,27,26,0,26,26,26,25,22,14,15,17,0,26,5,20,0,0,0,0,0,0,0,0
19,13,13,1,9,9,6,5,0,15,1,4,18,2,10,14,14,12,26,0,24,27,0,0,0,0,27,27,18,0,3,24,22,21,23,23,8,27,24,27,0,27,26,11,23,23,16,17,20,0,25,7,24,0,0,0,0,0,0,0,0
19,13,12,1,10,9,7,3,0,14,2,6,15,4,8,14,16,12,24,0,23,25,0,0,21,0,25,25,16,0,4,24,18,17,23,21,11,25,25,25,0,25,25,25,23,0,16,15,20,0,25,5,22,0,0,0,0,0,0,0,0
20,15,12,1,8,8,6,5,0,15,4,7,13,3,9,16,12,11,27,0,21,27,0,0,25,0,27,0,12,0,2,27,19,17,24,22,8,27,26,27,0,27,27,27,23,26,14,13,18,0,27,10,23,0,0,0,0,0,0,0,0
19,16,12,2,9,10,7,5,0,17,1,6,15,3,8,18,19,14,24,0,22,28,0,0,0,0,31,31,13,0,4,23,21,20,25,26,8,30,27,31,0,31,31,18,25,27,15,17,21,0,31,11,29,0,0,0,0,0,0,0,0
15,13,11,1,8,10,4,5,0,14,3,6,13,2,9,15,17,13,22,0,24,26,0,0,21,0,28,28,15,0,7,25,20,19,22,25,12,28,28,28,0,28,28,13,23,0,18,16,20,0,27,1,21,0,0,0,0,0,0,0,0
17,15,13,4,8,10,3,6,0,13,1,7,13,3,9,16,12,11,23,0,18,25,0,0,21,0,25,0,23,0,2,19,17,20,23,21,4,25,24,24,0,25,24,25,22,23,14,14,19,0,24,5,23,0,0,0,0,0,0,0,0
20,19,12,3,8,7,5,4,0,19,3,6,14,2,10,16,9,12,26,0,24,29,0,0,22,0,29,29,13,0,1,25,21,21,23,27,11,29,28,27,0,29,29,20,24,0,17,15,18,0,23,7,24,0,0,0,0,0,0,0,0
11,12,13,1,8,6,3,3,0,16,2,5,16,5,9,17,7,11,22,0,21,26,26,0,19,0,26,0,21,0,4,20,20,18,23,25,11,26,25,21,0,26,26,26,24,19,14,14,15,0,21,10,22,0,0,0,0,0,0,0,0
20,16,13,5,10,9,6,2,0,16,1,7,14,4,11,17,8,15,25,0,22,29,28,0,23,0,29,0,17,0,3,23,19,22,21,26,12,29,27,24,0,29,28,16,26,25,18,17,18,0,22,5,21,0,0,0,0,0,0,0,0
11,14,12,1,8,7,5,4,0,15,2,6,11,2,8,16,7,10,23,0,23,30,27,0,0,0,30,30,13,0,3,18,19,20,22,26,9,29,28,24,0,30,30,30,25,18,17,13,12,0,21,7,26,0,0,0,0,0,0,0,0
20,18,13,3,7,8,5,4,0,15,1,6,13,3,9,17,9,12,27,0,23,26,30,0,0,0,30,30,17,0,2,29,19,19,22,29,11,29,28,22,0,30,28,17,24,20,16,14,16,0,21,10,25,0,0,0,0,0,0,0,0
13,16,16,3,10,9,5,6,0,16,1,7,16,2,12,19,13,15,24,0,29,29,29,0,0,0,29,29,20,0,4,24,21,23,26,26,13,29,28,25,0,29,29,11,27,23,17,18,14,26,22,8,26,0,0,0,0,0,0,0,0
9,11,8,2,4,5,4,4,0,13,1,4,11,2,6,14,7,9,20,0,25,26,26,0,0,0,26,26,20,0,3,25,18,17,21,24,6,26,25,22,0,26,26,14,24,18,15,12,10,19,16,4,23,0,0,0,0,0,0,0,0
16,14,12,1,6,4,5,2,0,13,3,4,11,3,8,15,7,10,23,0,20,26,27,0,0,0,28,28,12,0,3,27,16,15,19,25,9,28,25,21,0,28,25,12,22,17,13,12,12,21,18,12,24,0,0,0,0,0,0,0,0
19,16,10,2,8,6,3,4,0,15,1,6,13,5,10,17,7,12,26,0,22,29,31,0,0,0,32,32,13,0,2,23,23,20,26,30,11,31,31,28,0,32,30,32,27,25,14,15,18,21,24,9,26,0,0,0,0,0,0,0,0
17,12,11,1,7,5,4,4,0,14,2,6,9,3,8,16,7,10,26,0,19,24,27,0,0,0,28,28,16,0,4,18,15,16,23,21,9,27,27,22,0,28,25,27,20,21,15,12,13,22,19,7,26,0,0,0,0,0,0,0,0
19,17,14,2,9,8,6,5,0,17,1,7,13,4,11,19,10,12,23,0,22,26,30,0,0,0,31,31,16,0,3,27,20,18,26,24,6,31,30,28,0,30,29,17,25,21,17,15,17,22,25,10,24,0,0,0,0,0,0,0,0
16,17,12,1,7,6,6,3,0,19,1,5,13,2,9,14,8,11,24,0,25,32,33,0,0,0,34,34,15,0,4,34,21,20,27,30,10,34,31,27,0,34,33,33,28,22,17,18,17,26,23,8,29,0,0,0,0,0,0,0,0
21,19,14,3,10,9,5,8,0,19,1,6,15,2,11,17,7,12,30,0,22,31,31,0,0,0,31,31,16,0,4,25,24,22,27,28,13,31,29,30,0,31,31,11,26,23,16,18,20,25,25,11,28,0,0,0,0,0,0,0,0
8,11,9,2,6,4,4,2,0,13,2,4,8,3,6,14,3,7,19,0,17,25,23,0,0,0,25,24,18,0,1,16,15,15,19,22,10,25,23,22,25,25,25,25,22,21,12,11,13,20,18,5,18,0,0,0,0,0,0,0,0
9,11,11,2,7,7,5,4,0,13,1,3,12,5,8,14,7,9,20,0,19,25,25,0,0,0,24,25,20,0,1,18,17,16,20,20,10,24,23,22,24,25,24,25,21,19,15,10,12,19,19,6,22,0,0,0,0,0,0,0,0
17,14,13,1,8,7,6,3,0,15,2,5,16,2,9,16,10,11,24,0,30,27,31,0,0,0,31,31,13,31,4,20,19,18,23,25,9,31,28,26,31,31,29,31,27,21,15,14,12,27,22,7,27,0,0,0,0,0,0,0,0
12,10,14,2,6,6,5,3,0,13,1,4,16,3,7,15,5,9,20,0,20,24,25,0,0,0,26,26,24,26,3,20,18,17,22,21,8,26,25,20,26,26,25,15,23,19,15,12,11,20,19,8,23,0,0,0,0,0,0,0,0
15,12,9,1,6,5,4,3,0,12,2,5,9,2,7,11,5,10,20,0,20,24,24,0,0,0,24,24,13,24,1,23,16,14,19,21,8,24,18,22,24,24,24,12,21,19,13,12,12,18,17,7,22,0,0,0,0,0,0,0,0
11,11,10,2,6,7,5,4,0,13,2,3,11,2,8,16,9,9,21,0,25,27,27,0,0,0,27,27,23,27,1,26,17,18,23,24,7,27,24,24,26,27,27,16,22,17,15,12,14,19,20,4,21,0,0,0,0,0,0,0,0
23,18,13,3,9,6,7,4,0,16,2,5,12,1,11,17,8,12,28,0,27,32,32,0,0,0,32,32,12,32,1,26,20,21,26,27,10,31,29,27,32,32,32,30,27,22,19,14,15,24,25,9,27,0,0,0,0,0,0,0,0
20,16,12,1,8,7,6,3,0,15,2,5,10,4,9,17,9,11,26,0,21,26,28,0,0,0,28,28,19,28,3,24,19,18,22,25,11,28,27,24,28,28,28,28,24,20,17,13,17,22,21,14,23,0,0,0,0,0,0,0,0
19,15,11,2,7,5,6,2,0,14,1,3,12,4,8,16,7,9,27,0,25,27,29,0,0,0,29,29,13,29,2,20,20,18,22,26,10,29,28,24,28,29,29,13,23,17,12,14,13,21,20,5,25,0,0,0,0,0,0,0,0
21,18,12,4,10,9,5,1,0,20,2,6,13,8,11,21,9,14,25,0,26,30,30,0,0,0,30,30,16,29,3,24,23,23,26,26,15,30,30,28,30,30,29,20,27,22,19,17,19,25,25,7,25,0,0,0,0,0,0,0,0
15,12,13,3,7,5,4,2,0,13,2,6,11,3,8,11,10,10,21,0,24,26,27,0,0,0,27,27,15,27,1,17,16,17,20,25,9,27,23,23,27,27,26,9,18,18,11,11,14,18,22,5,19,0,0,0,0,0,0,0,0
21,14,13,5,9,8,5,3,0,16,2,7,15,4,10,17,7,11,28,0,25,29,30,0,0,0,30,30,14,30,1,27,18,19,25,24,13,30,28,26,30,30,29,30,26,20,12,12,14,22,22,6,23,0,0,0,0,0,0,0,0
16,12,11,1,8,7,6,1,0,15,3,5,15,4,9,16,8,10,25,0,23,25,25,0,0,0,25,25,10,25,2,25,19,17,20,25,10,25,25,23,25,25,25,16,22,18,14,13,15,19,21,8,24,0,0,0,0,0,0,0,0
16,17,11,2,8,7,3,1,0,16,5,5,13,6,8,18,10,12,26,0,26,28,28,0,0,0,28,28,17,28,4,19,21,21,23,26,9,28,27,24,28,28,28,28,22,21,16,14,15,25,20,9,27,0,0,0,0,0,0,0,0
17,14,10,1,8,7,5,3,0,12,2,4,10,2,7,15,6,9,24,0,21,26,26,0,0,0,26,26,17,26,3,13,16,16,23,20,9,26,25,24,26,26,26,13,19,20,12,11,12,19,18,11,22,0,0,0,0,0,0,0,0
11,13,12,2,8,8,4,3,0,13,1,7,9,5,8,15,8,10,20,0,24,26,25,0,0,0,26,26,18,26,1,24,17,17,21,23,8,25,24,24,25,26,26,26,23,19,12,16,14,21,19,6,22,0,0,0,0,0,0,0,0
18,14,8,1,7,5,3,3,0,14,3,4,10,2,7,13,6,11,22,0,22,25,25,0,0,0,25,25,9,25,2,24,15,17,20,21,12,24,23,23,25,25,24,14,21,16,15,14,13,20,19,6,22,0,0,0,0,0,0,0,0
14,14,12,2,7,6,5,1,0,13,3,5,10,4,8,14,6,12,22,0,23,25,25,0,0,0,25,25,13,25,7,18,17,16,22,22,11,25,23,21,25,24,25,10,22,15,14,14,14,19,20,9,22,0,0,0,0,0,0,0,0
15,11,13,2,5,5,2,3,0,12,1,5,9,2,7,14,6,8,22,0,19,25,25,0,0,0,25,25,16,25,2,18,15,15,21,23,9,25,21,20,25,25,24,25,22,16,10,11,12,17,19,4,22,0,0,0,0,0,0,0,0
19,15,11,2,7,10,3,3,0,13,1,5,9,4,7,16,6,12,25,0,25,28,28,0,0,0,28,28,18,28,5,22,20,19,20,21,13,28,26,23,29,27,28,28,24,19,17,14,13,21,20,8,22,0,0,0,0,0,0,0,0
15,13,12,2,9,9,8,1,0,17,3,5,12,4,11,18,10,13,24,0,28,29,29,0,0,0,29,29,19,29,7,21,19,18,23,25,12,29,28,26,29,29,29,29,27,19,14,16,16,22,21,6,20,0,0,0,0,0,0,0,0
17,16,12,3,9,8,2,5,0,16,1,4,13,6,8,15,10,13,28,0,29,31,31,0,0,0,31,31,11,31,4,20,18,19,23,27,7,31,27,26,31,31,30,14,22,19,14,15,15,25,21,11,24,0,0,0,0,0,0,0,0
17,15,12,1,7,7,4,5,0,13,4,3,10,2,8,16,6,10,25,0,23,27,27,0,0,0,27,27,11,27,5,17,19,17,21,25,9,27,24,22,27,27,26,16,22,17,16,16,14,18,20,4,20,0,0,0,0,0,0,0,0
16,13,12,1,8,7,3,1,0,13,1,5,12,2,9,16,6,11,22,0,21,25,31,0,0,0,31,31,17,31,4,18,19,18,23,26,10,31,27,24,29,30,28,17,23,25,17,14,15,20,22,6,26,0,0,0,0,0,0,0,0
22,16,14,2,10,8,0,3,0,14,1,4,13,5,9,12,9,11,26,0,29,29,30,0,0,0,30,30,22,30,6,18,20,19,28,23,7,30,26,24,30,30,30,30,25,21,17,15,13,25,22,12,27,0,0,0,0,0,0,0,0
22,18,14,2,8,9,0,4,0,17,1,3,13,5,7,18,13,12,28,0,26,31,30,0,0,0,31,31,18,31,6,25,20,21,23,28,10,30,26,27,29,31,29,29,25,24,16,15,19,25,25,11,25,0,0,0,0,0,0,0,0
15,13,11,2,6,7,0,2,0,14,1,5,10,4,6,17,9,12,27,0,29,28,30,0,0,0,30,30,18,30,3,15,21,18,26,24,8,29,29,20,30,30,30,30,25,21,18,16,13,23,19,9,22,0,0,0,0,0,0,0,0
20,15,13,2,9,10,0,2,0,14,1,5,12,3,6,17,7,11,28,0,27,31,30,0,0,0,30,31,18,31,4,20,19,19,24,27,9,31,23,24,31,30,30,29,23,22,18,15,16,26,21,8,25,0,0,0,0,0,0,0,0
15,11,10,1,5,7,0,3,0,13,2,4,10,3,5,10,8,9,26,0,23,27,27,0,0,0,27,27,18,27,9,25,19,17,24,22,6,27,25,20,27,27,27,15,25,21,16,14,12,19,18,7,20,0,0,0,0,0,0,0,0
17,12,8,2,4,4,0,3,0,11,1,2,8,2,5,10,7,9,25,0,22,28,27,0,0,0,28,28,15,28,4,30,18,16,20,23,6,28,25,23,29,28,26,15,24,22,14,13,14,19,19,8,21,0,0,0,0,0,0,0,0
16,14,13,4,9,5,0,4,0,12,1,2,13,3,8,12,7,11,24,0,20,24,25,0,0,0,25,25,19,25,4,19,16,17,22,23,10,25,21,22,25,25,25,15,23,24,14,13,14,19,19,6,18,0,0,0,0,0,0,0,0
16,14,12,1,7,8,0,2,0,14,3,4,12,5,6,16,10,11,21,0,23,27,26,0,0,0,27,27,13,27,3,20,19,17,23,21,9,27,25,21,27,27,26,14,22,20,14,15,14,21,18,10,24,0,0,0,0,0,0,0,0
13,11,12,2,8,6,0,4,0,13,1,3,11,4,5,15,7,9,22,0,21,24,23,0,0,0,24,24,15,24,4,17,16,15,22,17,10,24,22,20,24,24,24,14,21,21,12,14,13,19,18,9,22,0,0,0,0,0,0,0,0
15,12,12,3,7,6,0,2,0,14,1,4,12,3,5,14,4,8,25,0,21,26,26,0,0,0,26,26,16,26,1,11,16,17,23,22,9,26,24,21,26,26,26,26,19,20,10,13,13,19,18,7,19,0,0,0,0,0,0,0,0
17,11,11,2,7,6,7,1,0,10,2,5,10,3,8,13,8,9,24,26,21,22,25,0,0,0,26,26,15,26,4,27,15,16,20,19,7,26,22,20,26,26,24,15,23,18,14,12,11,17,17,8,21,0,0,0,0,0,0,0,0
12,15,14,4,8,7,6,3,0,16,1,5,13,5,9,19,11,12,22,29,27,26,29,0,0,0,29,29,11,29,2,18,20,21,25,28,6,29,28,25,29,29,29,29,26,24,17,16,17,22,23,10,28,0,0,0,0,0,0,0,0
18,15,11,1,9,9,6,2,0,15,3,6,12,5,8,18,7,14,23,31,23,28,30,0,0,0,31,31,13,30,4,20,19,19,26,24,7,31,29,21,31,30,31,31,25,22,15,16,17,21,21,10,27,0,0,0,0,0,0,0,0
18,13,12,2,6,5,0,2,0,14,4,1,10,3,5,9,8,8,24,27,23,26,27,0,0,0,27,27,20,27,7,18,20,18,23,24,12,27,23,22,27,27,27,27,22,22,16,15,17,21,19,11,25,0,0,0,0,0,0,0,0
13,17,8,2,6,7,0,1,0,14,2,3,12,4,6,14,7,10,29,33,26,33,33,0,0,0,33,33,34,33,5,19,22,23,26,27,11,33,30,23,33,33,31,32,28,21,15,16,18,25,20,9,24,0,0,0,0,0,0,0,0
12,13,12,1,6,4,0,4,0,12,1,2,11,4,5,14,7,10,25,28,23,24,28,0,0,0,27,28,18,28,3,10,17,18,22,21,8,28,24,20,28,28,28,26,23,18,13,12,15,19,16,9,22,0,0,0,0,0,0,0,0
17,16,9,2,7,5,0,2,0,13,4,1,10,3,7,14,9,11,26,29,24,29,29,0,0,0,29,29,15,29,6,24,21,19,24,25,8,29,28,25,29,29,29,27,26,24,12,14,18,20,22,9,23,0,0,0,0,0,0,0,0
19,16,11,1,8,7,0,4,0,13,3,6,10,2,8,14,9,12,27,28,27,28,28,0,0,0,28,28,18,28,5,23,18,21,23,25,12,28,24,26,28,28,28,16,27,23,15,14,17,22,20,11,21,0,0,0,0,0,0,0,0
12,14,11,1,7,6,0,2,0,13,3,2,11,3,5,13,8,9,24,27,22,27,27,0,0,0,27,27,23,27,4,28,18,21,20,24,10,27,24,20,27,26,27,27,25,19,15,13,16,19,17,12,22,0,0,0,0,0,0,0,0
10,11,8,3,5,4,0,2,0,12,1,3,10,2,4,13,5,9,26,29,20,24,29,0,0,0,29,29,13,29,3,14,17,19,23,24,7,28,25,22,28,27,28,14,24,21,14,11,15,21,16,6,18,0,0,0,0,0,0,0,0
"x"
"SOL",2.25139664804469
"Entropy",3.07821229050279
"NDEV",3.1731843575419
"AGE",3.62011173184358
"REXP",3.69101123595506
"LT",4.6304347826087
"switch_del",5.94972067039106
"LA",6.87577639751553
"externalCall_add",6.89944134078212
"LD",7.35897435897436
"Complexity",7.42477876106195
"NTM",9.11111111111111
"if_chg",9.50837988826816
"if_del",10.659217877095
"for_chg",11
"expVariable_add",11.5865921787709
"NF",11.7333333333333
"try_chg",11.9441340782123
"if_add",12.7988826815642
"FN",12.9162011173184
"loop_chg",13.2095808383234
"EXP",13.252808988764
"ND",14.2960893854749
"NS",16.0742857142857
"expVariable_del",16.0893854748603
"continue_del",16.1168831168831
"for_add",16.3275862068966
"return_add",17.1516853932584
"return_del",17.8603351955307
"switch_chg",19.8299319727891
"expParameter_add",20.041095890411
"else_add",20.4539877300613
"synchronized_add",20.6211180124224
"loop_del",20.875
"for_del",20.9384615384615
"loop_add",21.327868852459
"try_add",21.7103448275862
"externalCall_del",22
"try_del",22.0558659217877
"expParameter_del",22.122905027933
"elseif_add",22.3184357541899
"throw_del",23.2011834319527
"throw_add",23.3488372093023
"throws_add",25.0670391061453
"while_add",25.4191616766467
"while_del",25.6766917293233
"final_add",26.6969696969697
"else_del",27.0422535211268
"catch_add",27.1456310679612
"throw_chg",27.7045454545455
"else_chg",27.8571428571429
"switch_add",27.952380952381
"elseif_del",28.7
