"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
18,15,13,5,6,8,4,1,0,10,6,2,10,3,7,11,18,9,16,0,33,34,0,0,20,0,34,34,33,0,22,26,22,24,21,17,19,31,30,32,0,28,29,27,23,0,22,10,14,0,29,12,25,0,0,0,0,0,0,0,0
18,15,14,7,5,8,4,1,0,12,6,2,12,3,9,13,20,10,17,0,32,33,0,0,24,0,32,34,28,0,15,30,23,25,25,24,21,30,28,31,0,31,30,26,22,0,22,11,16,0,29,19,27,0,0,0,0,0,0,0,0
23,14,15,5,6,9,4,1,0,11,7,2,13,3,8,12,19,10,17,0,28,30,0,0,24,0,31,30,32,0,20,26,22,25,23,24,21,29,27,27,0,29,29,32,23,0,24,12,18,0,33,16,24,0,0,0,0,0,0,0,0
19,14,14,7,6,8,3,1,0,11,5,2,13,4,6,11,16,10,12,0,28,30,0,0,0,0,30,29,27,0,18,29,22,24,24,15,21,26,25,25,0,28,26,25,23,24,22,9,17,0,22,20,30,0,0,0,0,0,0,0,0
19,15,14,5,6,8,4,1,0,13,5,2,12,3,7,11,17,9,23,0,25,29,0,0,20,0,29,0,26,0,17,27,19,22,23,21,20,25,29,28,0,30,26,27,20,24,21,10,16,0,25,18,26,0,0,0,0,0,0,0,0
18,15,14,6,7,9,3,1,0,13,5,2,12,4,8,12,18,10,14,0,24,26,0,0,20,0,28,29,26,0,17,26,18,23,21,20,19,25,27,27,0,30,25,24,20,0,22,11,16,0,25,16,25,0,0,0,0,0,0,0,0
19,14,13,5,7,7,4,1,0,11,7,2,12,3,6,10,18,8,19,0,27,34,0,0,22,0,33,0,32,0,15,32,21,23,30,20,17,29,29,31,0,35,30,24,21,26,20,9,16,0,25,17,28,0,0,0,0,0,0,0,0
21,17,15,5,7,8,4,1,0,14,6,2,13,3,9,12,20,10,19,0,32,31,0,0,0,0,29,31,33,0,20,28,24,27,28,25,22,28,28,30,0,34,28,28,24,26,23,11,16,0,28,18,32,0,0,0,0,0,0,0,0
18,15,14,6,8,4,3,1,0,12,5,2,13,4,7,11,18,9,18,0,26,29,0,0,21,0,28,29,31,0,18,27,22,23,24,20,19,26,30,28,0,31,26,32,22,0,20,10,16,0,27,17,25,0,0,0,0,0,0,0,0
20,15,16,6,7,5,3,1,0,12,8,2,13,4,9,14,19,10,16,0,28,28,0,0,21,0,31,0,29,0,17,26,23,24,21,25,19,27,27,26,0,32,29,31,22,24,22,11,18,0,30,15,27,0,0,0,0,0,0,0,0
16,12,13,4,6,6,3,1,0,9,6,2,11,5,7,10,16,8,18,0,25,27,0,0,0,0,25,27,27,0,14,22,19,20,19,17,16,26,24,23,0,28,22,27,18,21,17,9,15,0,29,14,24,0,0,0,0,0,0,0,0
18,16,15,3,8,7,4,1,0,12,6,2,13,5,9,11,19,10,12,0,25,30,0,0,17,0,27,29,31,0,24,25,20,23,19,20,14,25,28,31,0,30,26,32,22,0,21,10,17,0,26,18,27,0,0,0,0,0,0,0,0
16,13,12,4,5,5,3,1,0,11,6,2,10,4,7,10,17,8,14,0,25,31,0,0,22,0,29,0,30,0,17,24,20,22,25,21,19,28,23,26,0,31,27,24,21,29,20,9,15,0,28,18,22,0,0,0,0,0,0,0,0
17,15,16,5,7,5,3,1,0,12,6,2,13,4,8,11,18,9,14,0,22,25,0,0,19,0,27,26,30,0,18,29,19,21,20,18,17,23,28,27,0,28,24,27,22,0,19,10,17,0,20,18,24,0,0,0,0,0,0,0,0
16,13,14,4,6,7,4,1,0,11,5,2,12,3,8,11,17,9,16,0,27,33,32,0,21,0,30,0,34,0,15,31,20,23,23,22,20,28,27,26,0,33,29,31,22,25,18,10,16,0,24,19,30,0,0,0,0,0,0,0,0
16,14,13,5,7,6,3,1,0,10,5,2,11,4,6,12,17,8,14,0,27,28,29,0,21,0,27,0,29,0,18,27,18,21,22,19,21,26,24,23,0,28,26,29,19,25,20,9,15,0,24,18,29,0,0,0,0,0,0,0,0
17,15,12,4,6,5,3,1,0,11,7,2,12,4,8,13,15,9,12,0,27,30,31,0,0,0,30,30,32,0,18,23,20,24,19,21,18,30,25,26,0,32,28,22,21,25,21,10,14,0,28,16,29,0,0,0,0,0,0,0,0
17,16,15,5,7,8,3,1,0,13,6,2,12,4,9,14,18,10,24,0,29,34,32,0,0,0,32,34,33,0,19,28,24,25,27,23,21,30,29,29,0,34,30,35,26,27,20,11,19,0,29,22,31,0,0,0,0,0,0,0,0
17,14,13,4,5,7,3,1,0,12,6,2,11,4,8,13,18,9,16,0,29,27,32,0,0,0,31,33,33,0,19,30,19,24,20,23,18,29,32,30,0,34,28,25,23,29,21,10,15,22,26,16,26,0,0,0,0,0,0,0,0
15,14,11,5,6,6,3,1,0,11,7,2,13,4,8,12,18,9,16,0,31,32,35,0,0,0,34,36,37,0,18,26,19,23,28,16,20,25,27,29,0,37,30,32,21,24,19,9,17,22,22,10,33,0,0,0,0,0,0,0,0
16,13,12,6,7,3,4,1,0,11,7,2,12,5,8,12,18,9,17,0,23,30,29,0,0,0,27,29,28,0,15,28,20,24,21,22,17,25,27,26,0,30,25,27,22,23,20,10,14,19,27,19,26,0,0,0,0,0,0,0,0
20,15,14,5,6,8,3,1,0,11,7,2,12,4,9,13,18,10,17,0,29,31,33,0,0,0,34,35,33,0,14,28,21,27,24,22,19,33,34,30,0,35,31,32,26,27,25,12,16,23,29,24,34,0,0,0,0,0,0,0,0
16,14,13,3,6,4,4,1,0,11,5,2,10,4,7,12,16,8,12,0,29,23,26,0,0,0,25,28,24,0,16,24,17,21,21,17,15,26,27,24,0,28,23,22,19,20,18,9,14,19,21,19,29,0,0,0,0,0,0,0,0
17,14,12,6,6,5,3,1,0,10,5,2,9,4,7,11,16,8,14,0,27,32,32,0,0,0,29,31,30,0,13,27,21,24,20,21,17,28,26,26,0,32,27,22,20,23,21,8,15,19,28,18,25,0,0,0,0,0,0,0,0
15,14,12,4,5,7,3,1,0,11,6,2,12,5,8,13,16,9,14,0,24,23,30,0,0,0,28,27,27,0,17,29,18,22,19,17,17,29,25,21,0,30,26,23,22,23,18,10,13,20,22,17,23,0,0,0,0,0,0,0,0
15,13,12,3,5,4,2,1,0,11,6,2,10,4,7,9,15,8,14,0,25,29,29,0,0,0,28,31,30,0,13,26,17,22,21,20,16,26,25,24,0,30,27,25,21,23,19,10,14,19,22,18,32,0,0,0,0,0,0,0,0
17,15,12,5,6,5,3,1,0,14,7,2,13,4,8,10,17,9,16,0,34,28,34,0,0,0,33,35,32,0,19,34,23,27,25,20,19,32,31,29,34,35,29,34,24,26,21,11,18,22,30,16,30,0,0,0,0,0,0,0,0
19,15,11,5,9,6,3,1,0,11,8,2,14,4,7,13,19,10,19,0,31,33,34,0,0,0,35,36,36,0,19,25,23,27,21,18,16,32,33,28,28,37,30,28,20,26,22,12,16,24,20,17,29,0,0,0,0,0,0,0,0
21,17,14,6,8,5,3,1,0,13,7,2,11,4,9,12,20,10,16,0,26,35,30,0,0,0,33,32,30,33,20,34,22,26,24,23,19,29,32,29,36,34,29,28,28,27,25,10,18,24,32,15,31,0,0,0,0,0,0,0,0
13,12,11,4,7,4,3,1,0,10,6,2,9,5,8,10,17,9,23,0,24,29,25,0,0,0,26,29,29,29,15,29,15,22,19,14,15,25,29,25,27,28,26,24,23,24,21,9,16,20,18,18,28,0,0,0,0,0,0,0,0
19,16,14,5,6,7,3,1,0,12,6,2,11,4,8,13,19,9,15,0,29,30,33,0,0,0,35,34,36,33,19,29,18,25,23,21,18,26,32,32,31,32,31,27,22,25,24,10,17,21,28,20,33,0,0,0,0,0,0,0,0
19,15,15,5,7,6,3,1,0,12,8,2,12,4,9,13,16,10,14,0,25,30,31,0,0,0,29,30,33,30,21,32,18,23,23,18,17,25,30,24,30,27,25,28,20,22,20,11,18,22,23,14,26,0,0,0,0,0,0,0,0
18,17,15,5,7,6,3,1,0,14,7,2,13,4,8,12,16,9,10,0,28,35,34,0,0,0,31,34,34,31,18,33,19,24,19,19,18,31,30,26,27,32,29,29,23,22,21,11,17,20,25,17,33,0,0,0,0,0,0,0,0
15,13,12,5,7,5,4,1,0,11,6,2,14,3,8,11,16,9,14,0,27,31,30,0,0,0,29,32,30,31,21,32,21,21,19,22,17,26,28,24,33,32,28,32,23,25,22,10,18,23,27,20,29,0,0,0,0,0,0,0,0
18,16,15,4,6,8,5,1,0,14,7,2,13,3,9,12,19,11,16,0,26,31,28,0,0,0,30,30,30,33,17,32,21,23,21,16,20,29,27,26,32,31,27,28,24,25,25,10,18,22,23,20,29,0,0,0,0,0,0,0,0
18,17,13,4,8,6,3,1,0,14,7,2,11,5,7,12,18,9,15,0,33,32,33,0,0,0,33,34,29,32,16,26,19,24,20,21,18,28,27,25,32,34,32,31,20,23,21,10,17,22,26,18,30,0,0,0,0,0,0,0,0
16,15,14,6,8,4,3,1,0,14,7,2,12,5,9,12,17,10,13,0,29,33,29,0,0,0,29,31,26,28,15,32,18,22,20,20,17,26,28,26,28,30,27,30,24,23,21,11,16,20,25,19,31,0,0,0,0,0,0,0,0
15,14,11,5,7,6,3,1,0,13,7,2,9,4,8,12,16,10,13,0,26,30,30,0,0,0,27,30,31,30,18,30,17,20,24,17,14,26,23,23,30,28,25,31,21,22,19,11,16,22,21,15,29,0,0,0,0,0,0,0,0
16,13,12,5,6,4,3,1,0,12,7,2,10,4,8,11,15,9,14,0,21,33,31,0,0,0,29,31,29,28,16,32,18,22,23,20,17,28,26,24,27,33,26,30,19,22,20,10,15,23,25,15,27,0,0,0,0,0,0,0,0
16,14,11,4,6,5,3,1,0,10,5,2,8,4,7,12,15,8,15,0,25,30,30,0,0,0,30,30,30,28,15,30,17,24,19,15,18,22,24,23,30,30,26,27,20,20,20,9,15,19,21,13,29,0,0,0,0,0,0,0,0
19,15,13,7,5,6,3,1,0,12,8,2,11,4,9,14,16,10,19,0,30,32,34,0,0,0,30,31,27,35,20,23,18,23,21,21,17,30,29,24,29,33,28,26,20,22,23,12,15,21,25,19,23,0,0,0,0,0,0,0,0
16,15,13,6,5,7,3,1,0,13,8,2,11,4,9,13,16,10,17,0,24,32,28,0,0,0,29,30,33,29,14,25,17,23,21,18,16,25,28,25,31,32,27,28,19,22,21,12,17,21,23,20,26,0,0,0,0,0,0,0,0
15,13,12,4,5,6,3,1,0,10,6,2,8,3,7,11,17,9,18,0,24,33,28,0,0,0,31,33,28,25,14,32,18,22,19,21,14,29,30,26,33,34,27,32,21,23,20,10,16,20,27,13,28,0,0,0,0,0,0,0,0
19,15,12,3,6,7,4,1,0,13,7,2,10,5,8,12,18,9,20,0,29,37,34,0,0,0,35,36,37,35,21,27,19,26,28,22,14,33,31,30,35,33,32,35,23,26,24,11,17,25,25,16,29,0,0,0,0,0,0,0,0
17,14,13,2,6,5,3,1,0,12,7,2,8,4,7,11,18,9,15,0,27,35,33,0,0,0,33,33,29,34,19,30,20,25,22,16,15,30,31,27,26,31,28,32,21,24,22,10,18,23,27,10,30,0,0,0,0,0,0,0,0
18,16,11,5,6,6,3,1,0,13,7,2,10,4,8,12,16,9,20,0,25,32,33,0,0,0,32,32,31,28,17,27,21,23,19,12,15,33,30,26,29,31,30,28,24,24,22,13,14,22,28,16,28,0,0,0,0,0,0,0,0
19,14,13,6,5,7,4,1,0,12,7,2,9,3,8,12,16,10,23,0,26,28,30,0,0,0,30,31,34,33,18,28,21,24,22,20,18,30,30,25,32,27,29,23,24,23,23,11,15,23,25,17,30,0,0,0,0,0,0,0,0
15,14,11,4,4,6,4,1,0,13,5,2,9,3,7,12,15,8,16,0,27,34,28,0,0,0,31,32,33,28,17,31,18,24,21,16,10,29,30,26,29,30,29,27,24,22,19,10,14,20,23,14,25,0,0,0,0,0,0,0,0
18,15,14,5,6,7,3,1,0,13,7,2,9,4,8,12,15,10,16,0,29,34,30,0,0,0,32,31,33,30,17,31,20,24,21,15,19,28,27,26,31,30,28,30,23,22,25,11,15,21,22,19,25,0,0,0,0,0,0,0,0
20,16,14,7,5,4,3,1,0,15,6,2,9,4,8,11,17,10,26,0,26,36,40,0,0,0,37,39,38,41,21,24,22,29,27,23,13,32,28,30,38,35,34,31,25,28,23,12,18,26,28,19,33,0,0,0,0,0,0,0,0
19,15,13,6,5,4,0,1,0,11,7,2,10,3,8,12,17,9,15,0,27,23,25,0,0,0,29,29,31,28,18,32,22,23,22,21,14,29,29,26,26,28,30,30,24,23,20,10,16,23,25,20,27,0,0,0,0,0,0,0,0
17,13,12,5,6,6,0,1,0,12,4,2,8,3,7,12,15,9,23,0,27,30,28,0,0,0,31,33,33,32,18,34,20,24,18,14,10,27,29,27,33,32,27,32,25,22,19,11,16,22,26,21,28,0,0,0,0,0,0,0,0
16,15,11,7,6,4,0,1,0,10,5,2,9,3,7,13,17,8,16,0,28,35,32,0,0,0,30,34,36,31,21,20,25,23,21,27,19,31,32,25,34,28,27,33,22,23,24,12,14,21,29,18,26,0,0,0,0,0,0,0,0
19,15,13,4,6,7,0,1,0,10,5,2,9,3,8,12,16,9,14,0,27,37,31,0,0,0,33,34,30,29,19,28,21,25,21,25,20,29,32,26,36,35,30,28,23,24,22,11,17,21,28,18,31,0,0,0,0,0,0,0,0
12,11,10,4,3,5,0,1,0,9,3,2,6,3,5,9,11,7,14,0,21,22,23,0,0,0,23,25,25,21,14,28,14,18,16,12,11,25,24,19,26,21,21,27,15,17,14,8,11,15,16,13,20,0,0,0,0,0,0,0,0
17,14,12,3,5,6,0,1,0,9,4,1,8,2,5,10,15,7,19,0,30,36,31,0,0,0,32,33,37,29,16,26,18,23,20,16,17,34,28,28,35,31,27,27,22,24,22,11,13,21,25,17,29,0,0,0,0,0,0,0,0
18,14,13,3,4,5,0,1,0,12,6,2,8,4,7,11,15,9,16,0,28,33,36,0,0,0,33,34,35,30,19,37,22,24,24,20,14,33,37,30,32,30,29,27,25,23,21,10,17,24,26,21,31,0,0,0,0,0,0,0,0
15,16,13,6,4,7,0,1,0,11,5,2,10,3,8,12,14,9,22,0,27,34,30,0,0,0,32,33,33,28,25,27,21,25,20,14,19,29,27,27,32,31,28,32,23,24,24,11,17,26,28,18,28,0,0,0,0,0,0,0,0
17,17,12,4,3,6,0,1,0,10,5,2,9,5,7,11,14,8,18,0,26,32,28,0,0,0,31,33,35,34,15,24,22,23,21,19,13,27,33,28,31,30,30,25,20,23,18,10,16,22,28,16,29,0,0,0,0,0,0,0,0
17,14,13,5,4,6,0,1,0,12,6,2,9,3,7,10,14,8,19,0,23,24,28,0,0,0,27,27,27,27,16,23,21,23,18,18,15,24,26,24,27,25,24,29,20,23,20,11,15,22,27,15,25,0,0,0,0,0,0,0,0
19,15,14,3,6,8,4,1,0,13,7,2,11,5,9,12,17,10,21,29,28,35,29,0,0,0,32,31,30,30,18,35,23,26,22,21,20,30,33,28,33,34,27,32,26,26,24,13,18,25,28,16,25,0,0,0,0,0,0,0,0
17,14,12,4,6,3,3,1,0,10,5,2,8,4,6,11,15,7,10,28,30,32,30,0,0,0,30,32,33,27,15,28,18,22,19,13,16,26,28,24,31,29,25,29,22,19,20,9,16,21,23,16,24,0,0,0,0,0,0,0,0
14,12,13,5,4,4,3,1,0,10,6,1,9,2,7,11,17,8,18,21,25,32,33,0,0,0,28,30,31,31,18,22,20,23,20,14,10,26,29,28,33,28,27,31,22,21,19,10,15,24,26,16,27,0,0,0,0,0,0,0,0
17,14,10,2,4,4,0,1,0,12,5,1,9,3,6,11,15,7,18,30,25,27,31,0,0,0,28,28,28,28,18,28,21,22,18,14,17,25,29,24,29,26,24,27,20,20,22,8,16,19,20,13,23,0,0,0,0,0,0,0,0
14,14,13,5,3,6,0,2,0,11,4,1,10,4,7,12,14,8,20,34,27,34,34,0,0,0,30,31,32,34,17,35,21,22,24,16,14,28,29,26,33,34,25,31,23,23,18,9,15,20,19,14,25,0,0,0,0,0,0,0,0
18,17,12,5,3,7,0,1,0,11,4,2,9,3,6,13,16,8,18,29,29,36,32,0,0,0,34,35,36,33,15,28,20,23,24,19,18,31,32,28,34,34,32,25,22,27,23,10,17,21,26,14,30,0,0,0,0,0,0,0,0
17,16,12,3,3,6,0,1,0,10,5,2,8,4,5,11,15,8,13,27,25,29,28,0,0,0,27,29,30,28,18,28,19,23,24,17,9,28,26,24,31,27,27,24,21,21,18,7,15,20,22,14,24,0,0,0,0,0,0,0,0
17,16,13,6,3,6,0,1,0,11,4,2,9,5,7,12,15,8,17,30,27,27,26,0,0,0,28,29,26,25,17,26,20,23,21,19,14,28,26,24,30,27,25,18,21,23,19,10,16,22,24,16,24,0,0,0,0,0,0,0,0
19,15,12,5,4,7,0,1,0,12,6,2,11,3,8,13,16,9,18,32,28,33,33,0,0,0,35,38,34,32,26,26,22,25,23,21,14,29,30,31,37,36,32,20,24,27,21,10,17,23,32,18,28,0,0,0,0,0,0,0,0
19,17,13,4,3,8,0,1,0,12,6,2,11,5,7,14,16,9,17,21,28,30,31,0,0,0,30,32,33,26,20,29,20,26,25,22,19,30,30,29,29,33,29,21,23,27,20,10,18,24,26,15,30,0,0,0,0,0,0,0,0
"x"
"SOL",1.11731843575419
"AGE",1.87150837988827
"REXP",3.3314606741573
"LT",3.60144927536232
"Entropy",5.29050279329609
"NDEV",5.30167597765363
"LA",5.74534161490683
"LD",6.71794871794872
"Complexity",7.11504424778761
"if_chg",8.72067039106145
"NTM",9.33333333333333
"EXP",10.1516853932584
"expVariable_add",10.7541899441341
"if_add",10.8379888268156
"FN",11.5586592178771
"NF",12.8740740740741
"ND",13.5865921787709
"for_chg",15
"elseif_add",15.2905027932961
"expVariable_del",15.3966480446927
"try_chg",15.5530726256983
"externalCall_add",15.9050279329609
"NS",16.3371428571429
"if_del",16.6145251396648
"switch_del",17.1787709497207
"try_del",17.8938547486034
"for_add",18.7413793103448
"return_add",19.8258426966292
"loop_chg",19.9281437125749
"try_add",19.9448275862069
"for_del",20.2769230769231
"expParameter_add",20.6027397260274
"loop_add",21.6147540983607
"return_del",22.7262569832402
"loop_del",22.984375
"expParameter_del",24.7430167597765
"else_add",25.1472392638037
"externalCall_del",25.6898734177215
"throw_del",25.810650887574
"switch_chg",25.8231292517007
"throw_add",26.046511627907
"synchronized_add",26.3664596273292
"catch_add",26.7669902912621
"final_add",26.989898989899
"throws_add",27.8435754189944
"while_add",27.9461077844311
"elseif_del",28.1
"while_del",28.6992481203008
"continue_del",28.974025974026
"switch_add",30.1666666666667
"else_chg",30.6964285714286
"else_del",30.8732394366197
"throw_chg",31.1363636363636
