"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
18,14,10,5,7,8,3,1,0,13,6,2,12,4,8,11,19,9,24,0,22,29,0,0,20,0,29,28,30,0,19,22,22,23,19,22,16,26,24,25,0,29,26,21,21,0,21,10,15,0,27,17,27,0,0,0,0,0,0,0,0
19,16,13,6,7,8,3,1,0,12,5,2,10,4,6,11,19,9,21,0,30,32,0,0,18,0,31,32,29,0,20,22,23,24,14,26,15,25,28,28,0,33,27,21,20,0,21,9,17,0,34,19,34,0,0,0,0,0,0,0,0
15,13,12,5,6,7,3,1,0,11,5,2,12,4,8,12,14,9,16,0,21,28,0,0,14,0,28,27,23,0,16,24,19,20,18,15,12,22,23,24,0,28,23,20,18,0,17,10,15,0,26,17,25,0,0,0,0,0,0,0,0
18,18,15,8,7,9,3,1,0,13,5,2,14,4,6,12,16,10,21,0,27,31,0,0,0,0,29,30,28,0,14,28,23,24,21,24,19,25,23,26,0,28,26,25,21,21,22,11,17,0,28,20,29,0,0,0,0,0,0,0,0
14,15,11,5,6,7,3,1,0,12,5,2,13,4,8,12,20,10,21,0,27,32,0,0,18,0,31,0,26,0,17,30,26,25,22,27,16,23,31,29,0,32,27,22,22,22,21,9,17,0,28,19,24,0,0,0,0,0,0,0,0
20,15,12,6,8,9,4,1,0,13,5,2,15,3,7,14,19,11,19,0,26,26,0,0,18,0,30,29,28,0,20,30,26,24,21,18,22,27,26,25,0,30,26,24,23,0,22,10,17,0,24,16,26,0,0,0,0,0,0,0,0
14,13,11,7,6,8,4,1,0,11,5,2,12,3,8,10,17,10,19,0,23,29,0,0,16,0,29,0,29,0,18,20,20,21,18,17,15,21,24,26,0,28,27,26,22,19,19,9,15,0,24,12,25,0,0,0,0,0,0,0,0
17,16,11,6,6,7,3,1,0,13,5,2,13,4,8,12,19,10,21,0,23,31,0,0,0,0,29,30,26,0,18,32,24,22,16,19,14,25,28,27,0,29,26,19,23,21,20,9,16,0,29,15,26,0,0,0,0,0,0,0,0
15,13,11,6,5,7,3,1,0,11,4,2,11,3,6,10,13,9,15,0,22,24,0,0,13,0,24,23,26,0,16,17,19,20,14,20,12,19,20,20,0,25,21,24,18,0,17,8,13,0,24,12,20,0,0,0,0,0,0,0,0
17,16,13,7,6,9,3,1,0,13,5,2,14,4,8,12,18,11,18,0,26,26,0,0,21,0,26,0,26,0,16,25,23,22,18,19,15,24,24,25,0,26,25,25,20,24,19,10,18,0,24,14,25,0,0,0,0,0,0,0,0
17,14,9,6,7,7,3,1,0,10,5,2,12,4,6,10,15,8,18,0,24,30,0,0,0,0,28,27,29,0,20,24,23,23,19,19,13,22,22,25,0,29,24,21,22,20,21,8,16,0,26,11,25,0,0,0,0,0,0,0,0
16,14,11,8,6,8,4,1,0,11,5,2,13,3,7,12,19,9,23,0,26,24,0,0,17,0,26,26,26,0,15,21,21,22,21,14,13,23,24,24,0,28,24,27,21,0,18,10,16,0,20,19,25,0,0,0,0,0,0,0,0
19,17,13,7,6,9,4,1,0,16,5,2,12,3,8,14,20,11,24,0,30,34,0,0,18,0,33,0,32,0,22,26,27,27,26,23,20,28,29,31,0,33,29,34,26,23,24,10,17,0,25,15,21,0,0,0,0,0,0,0,0
22,17,11,8,6,7,3,1,0,13,5,2,14,4,7,12,19,9,26,0,33,33,0,0,19,0,35,34,30,0,25,25,30,27,16,23,15,29,32,28,0,35,31,21,24,0,24,10,20,0,22,18,33,0,0,0,0,0,0,0,0
18,15,14,6,8,9,3,1,0,13,5,2,13,4,7,12,17,10,21,0,30,34,33,0,19,0,32,0,31,0,19,23,26,25,24,19,16,28,27,29,0,33,29,22,20,27,20,11,16,0,26,17,29,0,0,0,0,0,0,0,0
16,15,13,6,7,9,3,1,0,12,5,2,14,4,8,13,18,10,21,0,21,33,31,0,17,0,32,0,31,0,18,32,27,23,19,16,19,28,27,29,0,32,30,28,24,26,22,11,15,0,20,15,25,0,0,0,0,0,0,0,0
17,15,12,6,8,9,4,2,0,12,5,1,14,3,7,13,17,11,21,0,23,31,27,0,0,0,29,30,28,0,20,28,25,24,19,18,14,27,29,26,0,30,26,28,24,22,21,10,16,0,23,18,27,0,0,0,0,0,0,0,0
18,14,13,6,8,9,4,2,0,11,5,1,15,3,7,11,17,10,21,0,28,25,30,0,0,0,29,29,29,0,19,22,22,23,20,21,11,25,27,26,0,29,28,28,24,19,20,12,16,0,26,16,31,0,0,0,0,0,0,0,0
15,14,10,5,5,6,3,1,0,9,4,2,11,3,5,11,16,8,18,0,21,32,29,0,0,0,29,28,31,0,26,19,20,22,14,12,14,27,24,24,0,30,25,18,21,23,21,7,13,17,17,11,24,0,0,0,0,0,0,0,0
16,14,12,5,5,7,3,2,0,10,4,1,13,3,6,9,18,8,21,0,28,24,28,0,0,0,28,28,26,0,19,27,23,21,24,14,15,28,20,23,0,28,25,25,21,17,20,11,15,22,22,14,26,0,0,0,0,0,0,0,0
16,12,11,6,6,8,4,1,0,10,5,2,11,3,7,11,14,9,17,0,25,27,24,0,0,0,27,26,27,0,19,24,21,19,15,16,14,23,22,20,0,27,24,19,19,19,18,10,13,17,21,19,25,0,0,0,0,0,0,0,0
16,16,12,5,7,8,3,1,0,14,6,2,11,4,7,11,18,9,26,0,28,31,30,0,0,0,31,31,31,0,15,24,27,22,17,23,20,26,25,25,0,31,25,31,21,20,21,10,15,19,29,13,29,0,0,0,0,0,0,0,0
17,15,11,7,6,8,2,1,0,13,4,1,13,3,5,12,16,9,23,0,24,29,28,0,0,0,27,27,23,0,20,21,22,23,20,16,12,25,24,23,0,26,24,24,20,19,18,10,16,21,21,14,24,0,0,0,0,0,0,0,0
17,15,10,8,5,9,3,1,0,13,6,2,14,4,7,12,16,10,20,0,33,34,32,0,0,0,29,30,31,0,25,21,24,22,19,21,15,28,27,25,0,31,26,27,23,18,23,11,15,21,26,16,31,0,0,0,0,0,0,0,0
18,12,10,7,6,6,3,2,0,11,5,1,13,4,7,9,17,8,24,0,23,31,33,0,0,0,31,30,32,0,20,21,27,26,26,19,19,25,29,28,0,31,27,15,24,22,25,10,16,25,33,14,30,0,0,0,0,0,0,0,0
18,18,10,8,5,7,3,1,0,13,6,2,14,4,8,12,19,9,19,0,23,35,34,0,0,0,35,35,33,0,16,28,26,25,21,20,17,32,29,30,0,35,31,28,24,22,22,11,16,27,23,15,33,0,0,0,0,0,0,0,0
20,17,10,5,6,8,3,1,0,12,4,1,14,2,7,11,19,9,21,0,30,23,30,0,0,0,33,31,29,0,26,26,26,24,19,25,15,28,30,27,32,35,29,34,23,18,24,13,16,22,25,10,25,0,0,0,0,0,0,0,0
14,14,9,4,5,7,2,1,0,10,5,1,12,3,6,11,16,7,16,0,21,27,28,0,0,0,29,27,27,0,18,21,19,20,15,17,13,24,23,22,27,30,25,22,18,17,18,8,13,17,26,15,26,0,0,0,0,0,0,0,0
18,15,12,5,7,8,3,2,0,14,6,1,11,4,9,12,18,10,16,0,28,32,29,0,0,0,31,30,30,30,19,21,23,23,18,20,17,24,26,25,31,32,27,19,19,19,22,10,16,19,21,13,24,0,0,0,0,0,0,0,0
17,14,12,7,8,8,3,1,0,12,5,2,13,4,6,11,15,9,18,0,26,32,27,0,0,0,30,31,28,32,16,26,23,23,21,24,19,25,32,26,31,31,27,29,22,20,23,10,17,20,29,17,28,0,0,0,0,0,0,0,0
16,14,12,5,8,9,3,2,0,12,6,1,13,4,7,11,14,10,26,0,25,32,31,0,0,0,31,31,31,31,22,27,22,22,19,18,15,27,29,28,30,31,28,23,22,20,21,10,17,19,24,17,26,0,0,0,0,0,0,0,0
17,16,10,4,6,8,3,1,0,13,5,1,14,2,7,12,19,9,18,0,26,34,32,0,0,0,31,30,30,33,20,32,24,25,21,26,15,29,28,29,30,32,29,26,24,27,23,11,16,22,29,15,29,0,0,0,0,0,0,0,0
15,13,10,6,6,7,3,2,0,11,5,1,11,4,6,9,14,8,20,0,19,22,22,0,0,0,22,22,22,22,14,19,21,18,17,22,8,22,22,22,22,22,22,17,17,16,17,11,12,18,22,13,22,0,0,0,0,0,0,0,0
16,13,10,6,6,8,4,2,0,11,5,1,11,3,7,12,16,9,22,0,24,33,32,0,0,0,31,30,25,31,19,24,21,24,17,21,15,26,29,25,33,33,27,22,20,23,20,11,14,18,28,14,22,0,0,0,0,0,0,0,0
15,14,11,4,7,8,2,1,0,10,5,1,11,3,6,10,14,9,16,0,24,29,30,0,0,0,28,28,28,28,12,17,23,23,20,21,18,27,19,21,28,29,25,25,20,17,22,10,13,21,28,11,26,0,0,0,0,0,0,0,0
19,15,10,5,7,9,4,2,0,12,6,1,14,3,8,13,18,11,28,0,27,34,32,0,0,0,31,33,30,31,20,20,27,28,23,14,17,29,26,25,31,32,30,24,21,20,22,13,16,23,24,15,28,0,0,0,0,0,0,0,0
19,15,11,6,7,8,3,2,0,12,5,1,14,4,7,11,18,9,24,0,28,33,29,0,0,0,31,33,30,33,17,23,27,25,22,20,13,26,30,26,32,31,28,28,21,22,21,10,16,21,28,17,33,0,0,0,0,0,0,0,0
18,14,9,7,6,8,3,2,0,11,5,1,13,4,5,10,19,9,23,0,25,33,32,0,0,0,31,29,28,31,19,25,24,23,14,12,17,29,27,25,31,30,26,17,21,20,22,10,15,20,24,16,34,0,0,0,0,0,0,0,0
19,17,14,7,8,9,4,2,0,12,5,1,15,3,6,13,16,10,20,0,22,32,31,0,0,0,30,32,25,32,17,29,24,22,21,21,12,30,28,27,31,32,26,24,23,21,19,11,18,22,24,18,32,0,0,0,0,0,0,0,0
17,15,11,5,7,8,4,2,0,12,6,1,13,3,5,10,16,9,26,0,26,31,29,0,0,0,30,30,27,30,18,22,25,23,18,13,14,26,26,24,30,30,28,26,20,21,19,10,16,23,24,14,26,0,0,0,0,0,0,0,0
17,15,12,6,7,8,4,2,0,14,5,1,13,3,9,15,16,10,18,0,24,28,27,0,0,0,27,27,23,27,18,27,22,20,18,20,19,27,27,26,28,28,25,20,21,19,20,11,17,21,26,12,27,0,0,0,0,0,0,0,0
18,16,13,5,7,9,3,2,0,15,6,1,14,4,8,12,19,10,31,0,25,34,29,0,0,0,33,33,35,34,22,24,26,24,21,23,20,32,27,28,33,34,30,33,23,23,23,11,16,23,31,17,32,0,0,0,0,0,0,0,0
19,15,9,7,6,8,4,2,0,13,5,1,12,3,6,11,17,10,20,0,30,37,38,0,0,0,35,36,34,37,21,31,28,27,18,24,14,32,25,29,36,37,33,34,22,24,23,10,16,26,31,17,30,0,0,0,0,0,0,0,0
18,19,13,7,6,8,4,2,0,14,5,1,12,3,6,15,18,9,26,0,24,27,31,0,0,0,30,30,33,30,18,29,23,23,20,28,11,25,25,25,32,30,26,21,24,19,22,10,16,23,27,17,23,0,0,0,0,0,0,0,0
18,15,12,6,7,8,3,2,0,11,5,1,10,4,6,11,14,9,20,0,21,28,27,0,0,0,26,24,25,26,16,21,20,20,17,13,11,22,21,21,27,26,22,18,20,17,20,10,13,19,19,16,23,0,0,0,0,0,0,0,0
19,16,13,8,6,9,3,2,0,13,5,1,12,4,7,13,15,10,25,0,27,31,28,0,0,0,33,34,32,33,17,26,25,25,15,21,10,27,29,27,32,33,28,18,20,22,24,11,14,23,24,16,30,0,0,0,0,0,0,0,0
20,21,13,8,7,9,4,1,0,16,5,2,12,3,6,15,19,10,25,0,29,34,35,0,0,0,35,35,34,35,18,30,29,28,23,25,11,31,34,32,35,35,33,30,24,22,22,14,19,26,27,17,33,0,0,0,0,0,0,0,0
19,14,11,6,7,8,4,2,0,12,5,1,12,3,7,12,17,9,21,0,29,34,34,0,0,0,34,33,35,33,18,25,30,22,16,21,15,30,27,26,32,32,28,31,20,20,23,10,13,24,26,14,27,0,0,0,0,0,0,0,0
18,16,11,5,8,9,3,2,0,15,6,1,14,4,7,12,17,10,23,0,24,26,33,0,0,0,32,33,34,31,19,26,25,23,18,25,10,30,27,26,34,31,28,27,21,23,20,13,16,23,22,20,29,0,0,0,0,0,0,0,0
18,18,10,5,8,9,4,2,0,15,6,1,14,3,7,12,17,11,21,0,26,24,28,0,0,0,30,29,29,29,22,27,23,24,17,16,13,25,24,25,29,29,27,27,24,22,20,14,18,21,21,19,24,0,0,0,0,0,0,0,0
19,17,11,7,6,8,0,2,0,12,4,1,13,3,5,12,15,9,24,0,22,33,29,0,0,0,30,31,28,32,30,30,25,22,18,17,14,25,29,26,32,32,29,24,23,23,21,10,16,23,20,14,27,0,0,0,0,0,0,0,0
15,13,12,5,6,7,0,2,0,12,4,1,11,3,6,10,17,8,19,0,27,35,33,0,0,0,30,30,31,32,21,27,26,25,18,13,9,23,28,29,31,32,28,34,24,20,21,10,16,22,23,14,30,0,0,0,0,0,0,0,0
18,15,13,7,5,8,0,2,0,11,4,1,13,3,6,12,16,9,24,0,27,35,34,0,0,0,33,33,32,33,19,36,25,22,17,21,14,28,31,29,34,33,31,19,23,22,20,10,17,21,30,15,26,0,0,0,0,0,0,0,0
18,15,13,5,7,8,0,2,0,12,4,1,11,3,6,13,17,9,26,0,24,33,32,0,0,0,30,31,29,31,18,22,26,23,19,20,10,26,23,23,31,32,27,25,21,21,19,13,16,20,28,14,26,0,0,0,0,0,0,0,0
19,16,11,6,7,8,0,2,0,12,4,1,13,3,5,14,15,9,23,0,27,36,34,0,0,0,33,32,35,31,25,20,26,24,18,16,10,27,28,28,35,30,27,30,22,21,22,14,17,22,24,19,29,0,0,0,0,0,0,0,0
19,17,10,5,6,8,0,2,0,13,4,1,10,3,7,14,18,9,24,0,30,37,36,0,0,0,35,34,36,36,20,25,29,25,17,16,12,26,33,30,36,31,32,27,24,23,21,11,16,22,27,15,28,0,0,0,0,0,0,0,0
17,14,12,6,5,7,0,2,0,11,4,1,10,3,5,13,15,8,19,0,29,32,35,0,0,0,32,34,33,34,18,26,25,23,16,19,9,28,31,27,36,30,28,22,21,24,19,12,15,20,24,13,23,0,0,0,0,0,0,0,0
16,15,11,7,4,8,0,2,0,12,5,1,10,3,6,11,17,9,22,0,26,34,32,0,0,0,29,32,30,30,24,31,26,21,19,23,13,24,26,27,33,32,28,22,24,22,20,12,18,19,24,14,25,0,0,0,0,0,0,0,0
16,13,10,4,5,7,0,2,0,10,5,1,9,3,6,11,14,8,17,0,23,31,28,0,0,0,27,29,30,26,19,20,20,19,15,18,11,22,31,24,29,27,25,24,18,19,17,12,14,18,21,14,22,0,0,0,0,0,0,0,0
18,13,12,7,6,8,0,2,0,12,5,1,12,3,4,10,17,9,23,0,28,36,34,0,0,0,33,31,30,35,24,19,28,25,16,23,10,29,27,28,32,35,30,26,22,20,20,11,15,21,22,14,29,0,0,0,0,0,0,0,0
14,15,13,6,7,8,3,2,0,13,5,1,11,4,7,12,17,9,20,25,28,32,30,0,0,0,31,32,29,30,18,32,23,23,16,18,10,27,25,26,30,29,27,24,19,21,22,11,16,18,29,18,29,0,0,0,0,0,0,0,0
16,15,12,6,8,9,3,2,0,12,5,1,13,4,7,13,15,11,19,29,23,24,24,0,0,0,28,29,22,29,21,23,23,19,17,18,10,28,24,27,29,29,25,27,20,18,17,12,15,21,25,14,26,0,0,0,0,0,0,0,0
17,13,10,5,6,7,3,2,0,11,4,1,10,3,5,11,15,8,22,16,27,34,30,0,0,0,33,31,29,32,17,26,25,24,13,28,8,29,28,27,33,30,29,23,18,21,19,9,14,20,28,12,27,0,0,0,0,0,0,0,0
17,14,13,5,7,8,0,2,0,12,6,1,11,3,4,10,16,9,19,23,25,33,28,0,0,0,32,33,32,31,18,22,24,23,16,14,12,32,29,27,32,30,26,33,21,22,20,10,15,18,29,13,22,0,0,0,0,0,0,0,0
17,14,13,6,6,7,0,2,0,12,4,1,9,3,5,11,16,8,25,33,26,23,34,0,0,0,32,30,32,31,23,29,28,24,17,20,9,32,27,27,33,33,29,29,22,21,18,9,14,15,25,10,19,0,0,0,0,0,0,0,0
17,15,13,6,5,8,0,2,0,11,4,1,12,3,7,11,16,9,20,32,26,32,28,0,0,0,29,32,27,31,26,33,25,22,17,19,11,28,24,25,30,29,25,23,22,19,18,10,14,19,24,13,21,0,0,0,0,0,0,0,0
17,16,12,6,5,7,0,2,0,9,4,1,10,3,4,11,19,8,20,14,28,29,33,0,0,0,35,36,31,32,24,31,26,23,17,22,8,30,31,29,34,36,30,22,23,26,21,8,15,18,27,13,25,0,0,0,0,0,0,0,0
18,14,13,7,4,8,0,2,0,11,5,1,13,3,6,12,18,9,21,33,26,30,29,0,0,0,31,32,30,31,23,17,24,22,20,20,11,28,29,26,32,30,27,25,23,22,20,10,16,19,19,15,22,0,0,0,0,0,0,0,0
15,15,13,5,5,6,0,2,0,11,4,1,10,3,5,11,16,7,21,19,25,31,29,0,0,0,30,30,29,30,21,25,24,23,14,17,9,25,27,25,30,28,26,18,23,20,19,8,12,17,21,14,22,0,0,0,0,0,0,0,0
19,18,14,7,5,8,0,2,0,13,4,1,12,3,6,13,17,9,26,34,25,36,31,0,0,0,33,33,29,33,21,35,26,24,19,16,11,30,31,28,32,31,27,26,23,29,20,10,15,20,26,14,22,0,0,0,0,0,0,0,0
"x"
"SOL",1.40223463687151
"AGE",1.58659217877095
"REXP",3.19101123595506
"LT",3.45652173913043
"NDEV",4.71508379888268
"LA",5.81987577639752
"Entropy",6.0391061452514
"Complexity",6.31858407079646
"LD",7.57051282051282
"NTM",8.66666666666667
"if_chg",8.75977653631285
"expVariable_add",10.1675977653631
"if_add",10.7988826815642
"EXP",11.2865168539326
"FN",11.4581005586592
"NF",11.637037037037
"try_chg",13.6145251396648
"for_chg",14
"externalCall_add",14.1564245810056
"ND",15.0111731843575
"expVariable_del",15.0614525139665
"NS",15.4228571428571
"if_del",16.1564245810056
"for_add",16.2586206896552
"try_add",16.8275862068966
"for_del",17.2
"try_del",17.7877094972067
"elseif_add",18.4692737430168
"switch_del",18.8324022346369
"expParameter_add",19.2465753424658
"loop_chg",19.5389221556886
"loop_add",20.844262295082
"loop_del",21.0234375
"return_add",21.4269662921348
"return_del",22.0111731843575
"synchronized_add",22.7453416149068
"expParameter_del",23.2067039106145
"switch_chg",23.5714285714286
"else_add",23.9079754601227
"externalCall_del",24.6012658227848
"throw_del",24.8994082840237
"throw_add",25.1511627906977
"catch_add",25.5242718446602
"elseif_del",25.8
"final_add",26.5555555555556
"throws_add",27.5195530726257
"while_add",27.5389221556886
"continue_del",27.5974025974026
"while_del",27.9699248120301
"else_chg",30.4642857142857
"else_del",30.7183098591549
"switch_add",31.1666666666667
"throw_chg",31.3863636363636
