"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
16,14,11,5,6,8,3,1,0,12,5,2,13,4,7,11,17,10,20,0,23,27,0,0,17,0,27,27,25,0,17,23,21,21,18,18,14,22,22,24,0,27,24,26,20,0,19,9,15,0,24,13,23,0,0,0,0,0,0,0,0
19,16,13,5,7,9,4,1,0,13,6,2,14,3,8,12,19,11,20,0,24,28,0,0,18,0,27,27,26,0,18,24,22,22,19,20,15,23,24,26,0,27,24,26,21,0,20,10,17,0,25,14,24,0,0,0,0,0,0,0,0
18,15,13,5,7,9,4,1,0,13,6,2,14,3,8,12,19,11,23,0,25,30,0,0,15,0,30,30,28,0,15,26,23,24,20,20,16,26,26,27,0,30,28,29,22,0,21,10,17,0,28,14,27,0,0,0,0,0,0,0,0
19,16,12,5,7,9,3,1,0,14,6,2,15,4,8,13,20,11,24,0,26,30,0,0,0,0,30,30,29,0,18,27,25,26,21,21,17,27,27,28,0,30,28,28,23,22,22,10,17,0,27,16,28,0,0,0,0,0,0,0,0
20,17,13,6,7,9,4,1,0,14,5,2,15,3,8,12,20,11,23,0,26,31,0,0,19,0,31,0,29,0,20,28,25,25,21,22,17,27,28,29,0,31,28,30,23,24,22,10,18,0,28,16,28,0,0,0,0,0,0,0,0
16,14,12,6,7,9,4,1,0,11,5,2,12,3,8,11,16,10,18,0,25,28,0,0,17,0,28,28,26,0,15,24,21,22,18,18,14,23,24,26,0,28,25,27,20,0,19,9,15,0,23,13,26,0,0,0,0,0,0,0,0
17,15,12,6,7,9,4,1,0,12,5,2,13,3,8,12,17,11,20,0,26,29,0,0,18,0,29,0,28,0,16,25,24,23,17,19,16,25,27,28,0,29,26,28,21,22,20,10,16,0,28,14,28,0,0,0,0,0,0,0,0
19,15,12,6,7,9,4,1,0,13,5,2,14,3,8,12,20,11,23,0,26,31,0,0,0,0,31,31,29,0,18,26,25,25,21,21,16,27,27,29,0,31,28,30,24,22,22,10,17,0,26,15,30,0,0,0,0,0,0,0,0
18,14,12,6,7,9,4,1,0,12,5,2,12,3,8,12,18,11,21,0,25,30,0,0,17,0,29,28,26,0,16,25,23,22,19,19,15,25,26,26,0,29,26,27,21,0,20,10,16,0,24,13,26,0,0,0,0,0,0,0,0
18,14,11,5,6,8,3,1,0,12,4,2,12,3,7,11,18,10,21,0,24,28,0,0,17,0,27,0,25,0,16,25,23,23,20,19,14,24,24,25,0,27,24,25,21,22,20,9,15,0,24,13,26,0,0,0,0,0,0,0,0
18,15,12,6,7,9,4,1,0,12,5,2,14,3,8,13,17,11,21,0,23,28,0,0,0,0,28,28,27,0,17,24,23,22,17,19,15,24,27,26,0,28,25,26,21,20,19,10,16,0,24,15,27,0,0,0,0,0,0,0,0
18,16,13,6,7,9,4,1,0,13,5,2,14,3,8,12,18,11,22,0,25,25,0,0,18,0,25,25,25,0,17,25,24,23,19,21,16,25,25,25,0,25,25,25,22,0,20,10,17,0,25,15,25,0,0,0,0,0,0,0,0
18,14,11,6,7,9,4,1,0,11,5,2,12,3,8,11,17,10,22,0,25,28,0,0,19,0,28,0,27,0,18,27,23,24,19,20,15,25,27,27,0,28,26,27,22,23,21,9,16,0,27,13,27,0,0,0,0,0,0,0,0
18,15,11,5,6,8,3,1,0,12,4,2,13,3,7,11,17,9,22,0,25,27,0,0,17,0,27,27,25,0,17,24,23,22,19,20,14,24,25,24,0,27,24,26,21,0,20,10,16,0,22,14,25,0,0,0,0,0,0,0,0
18,15,12,6,7,9,4,1,0,12,5,2,13,3,8,12,17,11,21,0,24,28,28,0,17,0,28,0,26,0,17,26,23,22,19,19,15,24,26,24,0,28,25,27,21,21,20,10,16,0,22,14,25,0,0,0,0,0,0,0,0
15,11,9,4,5,7,3,1,0,10,4,2,10,3,6,9,13,8,16,0,22,24,25,0,14,0,26,0,23,0,14,19,20,19,15,17,11,22,22,21,0,26,22,24,17,18,16,8,12,0,19,11,23,0,0,0,0,0,0,0,0
19,16,11,6,7,9,4,1,0,13,5,2,11,3,8,12,18,10,21,0,26,30,29,0,0,0,30,29,27,0,17,24,23,23,20,21,15,26,26,25,0,30,26,27,22,21,21,10,17,0,23,14,28,0,0,0,0,0,0,0,0
16,13,11,6,7,9,4,1,0,11,5,2,12,3,8,11,15,10,19,0,23,28,26,0,0,0,26,26,25,0,15,23,22,21,16,19,14,24,23,23,0,27,24,26,20,17,18,10,14,0,21,12,24,0,0,0,0,0,0,0,0
16,13,10,4,5,7,3,1,0,11,4,2,11,3,6,10,15,8,19,0,23,29,28,0,0,0,28,27,24,0,14,23,22,21,17,18,12,23,23,23,0,28,24,26,20,18,18,9,14,18,21,12,25,0,0,0,0,0,0,0,0
19,15,11,5,6,8,3,2,0,13,4,1,13,3,7,12,18,9,21,0,23,27,27,0,0,0,27,27,25,0,18,23,23,22,20,20,16,24,25,24,0,27,24,25,21,20,20,10,17,21,22,14,26,0,0,0,0,0,0,0,0
19,16,12,5,7,9,4,1,0,14,6,2,14,3,8,13,18,10,22,0,25,30,29,0,0,0,29,28,26,0,17,26,24,23,20,20,16,26,26,26,0,29,26,27,23,20,20,11,17,21,25,15,27,0,0,0,0,0,0,0,0
17,14,10,4,5,7,3,1,0,11,4,2,11,3,6,10,16,8,21,0,25,31,29,0,0,0,30,30,27,0,16,25,23,22,18,20,13,24,26,25,0,31,25,28,22,19,19,9,15,20,23,12,26,0,0,0,0,0,0,0,0
15,14,10,5,6,7,3,1,0,11,4,2,11,3,6,10,15,8,18,0,22,27,28,0,0,0,28,27,24,0,14,25,20,19,16,19,13,21,26,23,0,28,23,26,19,17,17,9,14,18,21,12,25,0,0,0,0,0,0,0,0
19,15,11,5,6,8,3,1,0,13,4,2,12,3,7,12,18,9,21,0,25,31,30,0,0,0,30,30,28,0,17,26,24,23,20,20,15,26,28,27,0,30,26,29,22,21,21,10,16,21,24,14,28,0,0,0,0,0,0,0,0
15,13,10,4,5,7,3,2,0,12,4,1,11,3,6,10,16,8,18,0,22,25,25,0,0,0,25,25,23,0,16,23,21,19,18,17,13,21,22,22,0,25,22,23,19,17,17,9,14,18,20,12,24,0,0,0,0,0,0,0,0
16,14,11,4,7,8,3,2,0,12,5,1,11,3,6,11,16,9,20,0,22,25,26,0,0,0,27,26,24,0,16,24,21,20,17,17,13,24,24,23,0,27,23,25,20,20,18,10,15,19,21,13,24,0,0,0,0,0,0,0,0
17,14,11,5,6,8,3,2,0,11,5,1,11,4,7,11,17,9,20,0,25,30,28,0,0,0,29,28,26,0,16,27,24,22,19,18,13,25,27,25,28,30,25,26,21,19,19,10,15,20,23,12,25,0,0,0,0,0,0,0,0
17,15,10,3,5,7,2,1,0,12,4,1,11,2,6,10,17,8,20,0,24,32,30,0,0,0,32,31,27,0,16,23,23,22,18,20,14,25,28,25,31,32,26,29,21,19,19,9,15,21,24,13,28,0,0,0,0,0,0,0,0
18,16,12,5,7,9,4,2,0,13,6,1,14,3,8,12,17,10,23,0,26,31,28,0,0,0,31,29,27,30,17,26,24,23,20,19,16,25,26,25,31,31,25,28,23,20,21,11,16,22,23,15,27,0,0,0,0,0,0,0,0
20,17,12,5,7,9,4,2,0,14,6,1,14,3,8,13,19,10,23,0,26,29,29,0,0,0,29,29,28,29,19,25,25,23,21,22,16,26,27,26,29,29,27,27,23,22,22,11,18,23,24,15,26,0,0,0,0,0,0,0,0
17,14,12,4,6,8,3,2,0,12,5,1,12,3,7,11,16,9,21,0,22,25,28,0,0,0,27,27,25,27,17,23,21,21,18,18,13,23,24,23,27,28,24,26,20,19,19,10,15,20,21,13,24,0,0,0,0,0,0,0,0
17,15,12,4,6,8,3,2,0,13,5,1,13,3,7,11,17,9,20,0,23,25,26,0,0,0,27,26,24,27,16,22,22,21,18,18,14,23,23,23,27,27,23,25,20,19,19,10,15,20,21,14,24,0,0,0,0,0,0,0,0
17,15,11,4,6,8,3,2,0,12,5,1,12,3,7,11,16,9,20,0,24,27,27,0,0,0,27,27,25,27,16,24,23,22,19,18,14,25,25,25,27,27,25,26,21,19,19,10,15,21,23,13,26,0,0,0,0,0,0,0,0
17,14,11,5,7,9,3,2,0,12,6,1,11,4,8,11,16,10,21,0,23,27,27,0,0,0,27,27,25,27,15,25,22,21,18,19,14,24,25,24,27,27,25,26,21,19,19,10,14,20,23,13,26,0,0,0,0,0,0,0,0
17,14,11,4,7,8,3,2,0,12,5,1,12,3,6,11,16,9,19,0,24,27,28,0,0,0,29,29,26,29,17,23,23,22,18,20,14,25,25,24,28,28,24,27,20,19,19,10,15,21,24,13,24,0,0,0,0,0,0,0,0
19,16,12,5,7,9,4,2,0,14,6,1,14,3,8,13,19,10,23,0,25,30,30,0,0,0,30,32,28,30,18,25,25,23,20,20,15,26,27,26,31,30,27,29,23,21,21,11,17,22,24,15,28,0,0,0,0,0,0,0,0
18,15,12,5,7,9,3,2,0,12,6,1,13,4,8,12,17,10,22,0,25,31,29,0,0,0,30,29,27,30,16,24,24,22,19,20,15,26,26,25,31,29,26,28,21,20,20,11,15,21,23,14,27,0,0,0,0,0,0,0,0
17,15,11,5,7,8,3,2,0,12,6,1,12,4,7,11,16,9,20,0,23,31,28,0,0,0,29,29,26,30,16,24,23,22,18,19,14,24,26,25,30,29,25,27,21,19,19,10,15,19,23,13,24,0,0,0,0,0,0,0,0
18,16,12,5,8,9,4,2,0,13,6,1,13,3,7,14,18,10,22,0,24,30,29,0,0,0,29,28,26,30,17,23,23,22,19,19,16,24,25,25,30,30,26,27,22,21,20,11,16,20,23,15,26,0,0,0,0,0,0,0,0
18,16,11,4,6,8,3,2,0,12,5,1,13,3,7,11,18,10,21,0,24,30,28,0,0,0,29,29,27,29,17,24,23,22,19,19,15,26,25,25,29,29,25,27,22,21,20,9,16,21,23,14,25,0,0,0,0,0,0,0,0
18,14,12,5,7,9,3,2,0,13,6,1,12,4,8,12,17,10,20,0,24,28,28,0,0,0,30,29,27,31,17,23,23,22,20,19,16,26,26,25,31,29,26,27,22,22,21,11,15,22,23,15,27,0,0,0,0,0,0,0,0
16,14,11,5,7,8,3,2,0,12,6,1,11,4,7,12,17,9,20,0,22,27,27,0,0,0,27,27,23,27,17,21,21,20,18,19,15,25,26,23,27,27,24,26,20,20,19,10,15,19,22,13,25,0,0,0,0,0,0,0,0
18,16,12,5,6,8,4,2,0,13,5,1,11,3,7,13,17,9,22,0,23,28,27,0,0,0,27,27,26,28,18,24,22,22,17,21,13,25,25,24,28,28,25,26,22,19,19,10,15,20,23,14,26,0,0,0,0,0,0,0,0
20,17,13,5,7,9,4,2,0,14,6,1,12,3,8,15,19,10,23,0,25,30,29,0,0,0,33,31,28,32,18,27,24,22,19,21,14,27,27,26,33,29,27,28,22,22,21,11,18,22,24,16,28,0,0,0,0,0,0,0,0
16,14,12,4,6,8,3,2,0,13,5,1,11,3,7,12,15,9,17,0,21,28,25,0,0,0,27,27,23,28,15,23,20,19,14,17,13,22,21,22,27,26,23,24,19,18,17,10,14,18,20,14,25,0,0,0,0,0,0,0,0
19,17,12,5,6,8,3,2,0,13,5,1,11,4,7,14,18,9,24,0,25,30,30,0,0,0,31,30,28,31,20,26,24,23,19,22,11,26,27,26,32,29,26,28,23,22,21,10,16,23,25,15,27,0,0,0,0,0,0,0,0
15,14,12,5,6,8,4,2,0,12,5,1,11,3,7,12,15,9,19,0,22,28,26,0,0,0,27,27,25,27,15,23,21,18,15,16,12,23,24,23,27,26,23,25,19,17,16,10,14,18,20,13,23,0,0,0,0,0,0,0,0
16,14,12,4,6,8,3,2,0,12,5,1,11,3,7,12,15,9,19,0,23,30,27,0,0,0,29,28,26,29,15,25,22,21,15,17,11,23,25,24,29,27,25,27,20,18,17,10,14,19,22,13,24,0,0,0,0,0,0,0,0
14,12,11,4,5,7,3,2,0,11,4,1,10,3,6,11,13,8,17,0,21,29,25,0,0,0,28,26,24,27,14,20,19,17,13,16,9,22,22,22,27,25,23,23,18,16,15,9,12,18,20,12,23,0,0,0,0,0,0,0,0
18,16,14,5,7,9,3,2,0,14,6,1,13,4,8,15,18,10,22,0,25,28,29,0,0,0,29,29,26,29,19,24,23,22,17,20,12,25,25,25,29,29,26,28,21,20,19,11,17,21,23,17,27,0,0,0,0,0,0,0,0
17,13,10,4,5,6,0,2,0,10,4,1,9,3,5,11,16,7,21,0,24,30,30,0,0,0,29,29,27,28,18,23,23,22,15,20,9,25,26,25,30,28,25,27,21,20,18,8,14,19,23,12,24,0,0,0,0,0,0,0,0
18,15,12,5,6,8,0,2,0,13,4,1,11,3,7,13,17,9,22,0,24,29,29,0,0,0,29,29,26,29,18,23,23,21,17,20,12,24,25,24,29,28,27,28,22,20,19,10,16,20,23,14,25,0,0,0,0,0,0,0,0
16,14,12,5,6,7,0,2,0,12,4,1,10,3,6,11,16,8,21,0,23,28,27,0,0,0,28,28,25,28,17,22,22,20,15,19,10,23,25,24,28,27,25,26,21,19,18,9,14,19,22,13,23,0,0,0,0,0,0,0,0
14,11,9,4,5,6,0,2,0,9,4,1,9,3,5,9,13,7,18,0,20,26,23,0,0,0,24,25,22,25,14,19,19,18,12,16,9,20,21,20,26,23,21,22,17,16,15,8,12,16,19,10,20,0,0,0,0,0,0,0,0
18,15,12,5,7,8,0,2,0,13,4,1,11,3,6,12,17,9,25,0,27,34,31,0,0,0,32,33,30,33,19,26,26,24,17,23,10,27,30,28,34,31,29,30,23,22,20,10,16,21,27,14,28,0,0,0,0,0,0,0,0
17,13,11,4,5,6,0,2,0,11,4,1,10,3,5,11,16,7,22,0,25,29,29,0,0,0,29,30,26,29,17,25,23,22,15,21,9,25,27,25,30,28,25,26,21,20,18,8,14,19,23,12,24,0,0,0,0,0,0,0,0
15,13,11,4,5,6,0,2,0,11,4,1,10,3,5,10,14,7,20,0,23,26,26,0,0,0,26,26,25,26,16,21,21,19,14,16,8,22,25,23,26,26,25,25,19,17,16,9,13,18,20,12,24,0,0,0,0,0,0,0,0
17,14,12,5,6,8,0,2,0,12,4,1,11,3,7,11,16,9,21,0,25,33,30,0,0,0,33,33,29,32,18,25,24,22,17,20,10,27,27,26,33,31,28,29,23,20,19,10,15,22,24,13,27,0,0,0,0,0,0,0,0
18,14,12,4,5,7,0,2,0,12,4,1,11,3,6,11,17,8,24,0,26,31,31,0,0,0,31,31,30,31,18,27,25,23,16,21,10,26,28,27,31,31,29,30,22,20,19,9,15,21,24,13,27,0,0,0,0,0,0,0,0
16,13,11,4,5,6,0,2,0,11,4,1,9,3,5,10,15,7,20,0,23,32,30,0,0,0,30,30,28,30,17,23,22,20,15,20,8,24,27,25,31,29,26,27,20,18,17,7,14,19,21,12,24,0,0,0,0,0,0,0,0
17,14,12,5,6,8,4,2,0,12,5,1,11,3,7,11,16,9,19,24,24,24,24,0,0,0,24,24,24,24,18,24,23,22,15,20,9,24,24,24,24,24,24,24,21,20,19,10,15,20,22,13,24,0,0,0,0,0,0,0,0
18,15,12,5,7,8,4,2,0,13,6,1,12,3,7,12,17,9,20,28,25,29,29,0,0,0,30,30,27,30,18,28,23,22,16,19,10,24,28,26,30,29,26,28,22,20,19,11,16,21,23,14,26,0,0,0,0,0,0,0,0
18,15,13,5,6,8,4,2,0,13,5,1,12,3,7,12,17,9,21,25,26,33,31,0,0,0,32,32,29,32,18,23,24,23,15,20,10,27,28,27,32,30,28,28,22,20,19,11,16,21,24,14,28,0,0,0,0,0,0,0,0
16,14,11,4,5,6,0,2,0,10,4,1,9,3,5,10,15,7,19,22,22,31,27,0,0,0,29,28,25,29,15,22,21,19,15,17,8,23,24,23,30,27,24,26,18,17,16,7,13,16,20,12,18,0,0,0,0,0,0,0,0
16,14,12,4,5,7,0,2,0,11,4,1,11,3,6,11,15,9,21,27,23,27,27,0,0,0,28,28,27,28,18,21,22,21,15,19,10,25,26,24,29,27,26,26,20,19,18,8,13,17,20,11,20,0,0,0,0,0,0,0,0
19,17,14,4,5,7,0,2,0,12,4,1,11,3,6,13,18,9,24,24,26,30,30,0,0,0,30,30,29,30,20,25,25,24,19,23,10,27,28,27,30,30,28,21,24,22,21,8,16,21,24,15,23,0,0,0,0,0,0,0,0
19,17,15,4,6,8,0,2,0,13,5,1,12,3,7,14,18,10,22,26,26,32,31,0,0,0,32,31,29,31,19,21,25,24,18,21,11,27,28,26,32,30,28,20,23,22,20,9,16,19,24,12,22,0,0,0,0,0,0,0,0
19,16,14,5,6,8,0,2,0,13,4,1,12,3,7,13,18,10,23,27,24,33,33,0,0,0,29,30,28,31,19,23,23,23,17,22,11,25,27,26,32,30,27,21,23,22,20,9,15,19,23,13,22,0,0,0,0,0,0,0,0
18,16,14,5,6,8,0,2,0,13,4,1,12,3,7,13,17,10,21,25,24,25,25,0,0,0,25,25,25,25,20,24,23,21,17,21,11,25,25,25,25,25,25,19,22,21,19,9,15,18,22,13,21,0,0,0,0,0,0,0,0
16,14,12,4,5,6,0,2,0,11,4,1,10,3,5,11,15,8,19,22,22,30,27,0,0,0,28,27,26,28,17,22,22,21,15,18,9,24,25,23,29,27,25,18,20,18,17,7,13,16,20,10,20,0,0,0,0,0,0,0,0
"x"
"SOL",1.41899441340782
"AGE",1.6145251396648
"REXP",2.97191011235955
"LT",3.71739130434783
"NDEV",4.83240223463687
"Entropy",5.26256983240223
"LA",6.11801242236025
"Complexity",6.52212389380531
"LD",7.72435897435897
"if_chg",8.75418994413408
"NTM",8.88888888888889
"expVariable_add",9.60335195530726
"if_add",10.7430167597765
"EXP",11.1797752808989
"NF",11.5777777777778
"FN",11.6983240223464
"externalCall_add",12.2960893854749
"try_chg",12.9217877094972
"ND",14.5530726256983
"expVariable_del",14.8603351955307
"for_chg",15
"NS",15.5314285714286
"try_add",15.8965517241379
"for_add",16.2586206896552
"if_del",16.3854748603352
"switch_del",16.3966480446927
"for_del",17.1692307692308
"try_del",17.854748603352
"expParameter_add",18.1095890410959
"loop_chg",18.2035928143713
"elseif_add",18.4972067039106
"loop_del",19.921875
"loop_add",20.155737704918
"return_add",20.5730337078652
"return_del",20.927374301676
"expParameter_del",22.2178770949721
"switch_chg",22.3401360544218
"else_add",22.6871165644172
"externalCall_del",23.1075949367089
"throw_add",23.5406976744186
"catch_add",23.6019417475728
"throw_del",23.7100591715976
"synchronized_add",24.5900621118012
"continue_del",24.8831168831169
"final_add",24.969696969697
"elseif_del",25
"throws_add",25.9441340782123
"while_del",26.2406015037594
"while_add",26.2874251497006
"else_chg",28
"else_del",28.8450704225352
"switch_add",28.8809523809524
"throw_chg",29.25
