"NS","ND","NF","Entropy","SOL","NTM","LA","LD","LT","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
15,17,14,5,6,9,4,1,0,11,7,2,12,3,8,13,17,10,20,0,23,24,0,0,17,0,25,25,23,0,18,20,20,20,19,18,16,26,26,22,0,25,27,27,18,0,19,11,17,0,21,13,17,0,0,0,0,0,0,0,0
14,16,11,4,6,8,3,1,0,13,5,2,13,3,7,12,16,10,23,0,25,30,0,0,21,0,30,29,18,0,14,24,22,21,20,18,16,27,31,28,0,30,27,31,25,0,19,9,15,0,27,17,26,0,0,0,0,0,0,0,0
15,14,11,3,6,8,5,1,0,11,7,2,11,4,6,11,16,9,19,0,22,24,0,0,11,0,24,24,24,0,24,16,20,18,13,13,16,23,25,22,0,24,24,21,17,0,17,10,13,0,16,12,16,0,0,0,0,0,0,0,0
13,14,9,4,6,7,4,1,0,12,5,2,11,3,6,10,17,8,19,0,23,27,0,0,0,0,27,25,23,0,16,27,20,21,17,19,17,27,28,25,0,26,24,25,18,22,17,9,15,0,25,13,22,0,0,0,0,0,0,0,0
17,15,14,5,6,9,4,1,0,12,8,2,12,3,7,13,15,10,26,0,23,27,0,0,17,0,29,0,30,0,25,19,20,24,22,12,20,27,29,26,0,29,31,28,22,22,21,11,16,0,22,18,24,0,0,0,0,0,0,0,0
12,13,8,5,5,7,4,1,0,11,6,2,10,3,6,10,13,8,20,0,16,21,0,0,12,0,22,21,19,0,20,21,15,15,16,14,14,21,19,18,0,22,21,17,15,0,13,8,12,0,15,9,13,0,0,0,0,0,0,0,0
16,16,12,4,6,8,3,1,0,13,5,2,14,3,7,10,19,11,22,0,21,26,0,0,21,0,25,0,23,0,13,22,22,20,18,17,17,23,23,24,0,23,22,27,20,24,19,9,15,0,27,14,20,0,0,0,0,0,0,0,0
18,19,10,5,6,9,4,1,0,16,8,2,15,3,7,14,20,12,26,0,27,33,0,0,0,0,30,29,34,0,24,20,25,23,22,13,17,29,29,31,0,32,32,28,29,21,20,11,19,0,23,15,23,0,0,0,0,0,0,0,0
15,14,9,5,6,8,4,1,0,13,5,2,12,3,7,11,16,10,19,0,21,24,0,0,14,0,24,23,23,0,15,26,20,18,15,14,17,23,20,23,0,24,24,25,22,0,16,10,15,0,20,16,22,0,0,0,0,0,0,0,0
16,17,11,5,6,9,4,1,0,13,7,2,14,3,8,11,20,10,26,0,27,30,0,0,15,0,30,0,29,0,22,30,24,26,13,22,19,29,23,28,0,30,28,29,25,23,21,12,18,0,31,12,20,0,0,0,0,0,0,0,0
16,14,11,5,7,8,4,1,0,13,7,2,10,3,6,12,17,9,21,0,24,28,0,0,0,0,28,25,29,0,18,18,22,20,19,19,18,26,21,23,0,28,27,23,22,21,15,12,17,0,22,16,19,0,0,0,0,0,0,0,0
15,15,11,5,8,9,4,1,0,14,6,2,12,3,7,12,17,10,21,0,24,25,0,0,17,0,25,25,24,0,19,17,22,20,21,13,20,25,24,23,0,25,24,25,19,0,18,12,16,0,19,14,21,0,0,0,0,0,0,0,0
14,14,11,5,6,8,4,1,0,12,7,2,11,3,6,13,14,10,20,0,19,28,0,0,12,0,28,0,22,0,14,17,21,16,16,15,15,26,25,24,0,28,27,29,17,18,18,9,14,0,26,13,23,0,0,0,0,0,0,0,0
17,16,14,5,7,9,3,1,0,13,8,2,16,4,6,11,18,10,24,0,25,29,0,0,19,0,29,27,30,0,17,17,22,21,16,18,15,26,20,25,0,29,28,28,19,0,23,12,17,0,27,17,27,0,0,0,0,0,0,0,0
17,15,13,5,6,8,4,1,0,12,7,2,13,3,7,11,18,10,24,0,23,30,30,0,14,0,29,0,31,0,27,18,27,21,20,19,14,28,26,25,0,30,32,21,22,22,19,9,16,0,26,14,24,0,0,0,0,0,0,0,0
17,15,9,5,7,8,4,1,0,12,6,2,13,3,7,11,16,10,19,0,26,29,28,0,21,0,27,0,27,0,21,18,22,20,19,13,17,25,23,25,0,29,28,18,24,27,18,10,14,0,21,11,26,0,0,0,0,0,0,0,0
15,15,12,5,6,8,4,1,0,12,5,2,10,3,7,11,17,10,21,0,22,26,25,0,0,0,25,24,21,0,14,18,22,19,18,13,16,23,21,21,0,26,28,27,20,20,19,9,14,0,17,14,20,0,0,0,0,0,0,0,0
15,14,9,5,4,7,5,1,0,11,6,2,10,3,6,10,12,10,20,0,20,27,26,0,0,0,24,26,21,0,12,25,19,19,16,17,13,26,20,23,0,27,28,24,22,16,18,8,15,0,17,15,19,0,0,0,0,0,0,0,0
18,17,14,5,6,8,4,2,0,13,7,1,10,3,6,15,18,9,26,0,29,28,29,0,0,0,29,27,30,0,26,21,24,24,19,21,14,26,30,25,0,28,30,31,22,19,20,11,16,19,23,12,23,0,0,0,0,0,0,0,0
16,13,10,6,5,7,4,1,0,10,5,2,9,3,7,12,15,8,21,0,23,27,26,0,0,0,25,24,25,0,12,21,21,20,18,12,18,25,29,25,0,27,28,24,22,19,19,11,14,19,19,17,18,0,0,0,0,0,0,0,0
15,14,11,5,6,8,4,2,0,13,7,1,12,3,7,13,19,9,24,0,30,31,31,0,0,0,31,31,29,0,13,17,25,23,22,20,18,31,29,28,0,31,33,22,24,26,21,10,16,22,27,20,32,0,0,0,0,0,0,0,0
17,17,12,4,5,7,4,2,0,10,6,1,8,3,5,13,15,9,21,0,23,28,25,0,0,0,27,26,21,0,17,22,23,21,20,16,17,26,26,24,0,26,28,23,25,21,15,11,14,19,18,12,22,0,0,0,0,0,0,0,0
16,13,12,5,4,7,3,1,0,9,5,1,11,2,6,11,15,8,22,0,27,28,28,0,0,0,28,25,24,0,22,17,25,22,20,7,18,27,29,26,0,27,28,25,21,16,21,10,14,19,23,11,13,0,0,0,0,0,0,0,0
18,16,10,5,6,8,4,1,0,13,6,2,12,3,7,11,19,11,25,0,29,31,31,0,0,0,29,31,28,0,22,31,26,25,20,14,15,27,24,26,0,31,24,30,21,23,20,9,17,20,20,12,18,0,0,0,0,0,0,0,0
15,14,11,5,5,8,4,2,0,12,6,1,12,3,7,12,16,10,20,0,26,30,29,0,0,0,28,29,19,0,29,23,24,18,19,17,17,29,26,26,0,30,27,31,25,22,20,9,16,18,23,13,21,0,0,0,0,0,0,0,0
14,15,12,4,6,8,5,2,0,13,7,1,9,3,7,11,17,10,21,0,26,33,32,0,0,0,33,33,30,0,31,28,24,22,19,17,22,30,30,29,0,33,33,27,25,22,23,9,16,18,20,11,23,0,0,0,0,0,0,0,0
14,14,11,5,6,9,4,1,0,13,7,2,13,3,8,12,18,10,19,0,22,27,27,0,0,0,27,25,27,0,13,24,21,19,21,16,17,26,19,23,26,27,24,23,22,23,19,10,15,19,22,13,20,0,0,0,0,0,0,0,0
15,14,11,6,6,9,3,2,0,12,5,1,13,4,7,11,17,8,18,0,24,27,25,0,0,0,26,25,25,0,14,20,21,19,17,17,14,25,21,23,26,27,27,22,18,23,17,10,16,16,17,13,19,0,0,0,0,0,0,0,0
18,17,11,4,8,9,5,2,0,12,6,1,15,3,7,14,22,13,24,0,27,30,32,0,0,0,30,30,30,32,25,19,25,23,21,24,21,29,33,26,32,28,32,31,23,21,20,10,16,19,23,15,26,0,0,0,0,0,0,0,0
18,17,10,5,6,9,4,2,0,16,8,1,13,3,7,14,19,12,28,0,27,33,33,0,0,0,32,30,23,33,29,23,28,27,23,20,25,32,27,31,33,33,33,32,26,24,22,11,17,21,25,15,29,0,0,0,0,0,0,0,0
17,17,12,5,6,9,4,2,0,13,8,1,11,3,7,14,18,10,23,0,31,31,31,0,0,0,31,31,32,31,16,32,26,25,24,21,19,27,27,27,31,29,27,30,27,20,18,12,15,22,28,10,18,0,0,0,0,0,0,0,0
17,20,11,4,5,8,4,2,0,13,7,1,12,3,6,13,18,10,23,0,27,30,30,0,0,0,28,28,32,30,25,21,24,23,20,19,14,29,31,26,30,29,31,33,22,21,23,9,15,19,24,16,21,0,0,0,0,0,0,0,0
15,16,11,6,5,9,3,2,0,13,7,1,10,4,8,14,16,12,25,0,27,28,28,0,0,0,27,27,26,28,13,18,24,22,21,12,17,26,27,25,27,28,29,25,22,20,18,10,15,23,19,18,21,0,0,0,0,0,0,0,0
16,16,10,5,6,8,4,2,0,14,7,1,13,3,9,15,17,11,22,0,24,28,28,0,0,0,28,28,20,28,26,21,22,23,21,18,20,27,27,26,28,28,26,29,21,25,19,11,18,20,22,12,26,0,0,0,0,0,0,0,0
16,15,10,5,7,9,4,2,0,13,6,1,14,3,8,12,17,11,22,0,23,29,27,0,0,0,29,25,29,29,23,31,24,21,21,16,18,27,30,24,29,29,26,23,21,20,16,10,17,21,28,18,19,0,0,0,0,0,0,0,0
15,15,9,6,7,8,4,2,0,11,5,1,12,3,7,13,14,10,19,0,21,25,25,0,0,0,25,23,18,25,16,19,19,20,17,17,16,23,19,21,24,22,25,26,19,23,15,9,14,17,18,14,19,0,0,0,0,0,0,0,0
19,17,12,5,6,8,4,1,0,13,7,2,14,3,7,11,15,9,27,0,29,32,33,0,0,0,31,32,26,33,32,32,25,23,20,19,18,32,30,27,32,32,32,34,28,24,22,10,16,21,21,14,20,0,0,0,0,0,0,0,0
14,15,11,5,6,9,4,2,0,12,7,1,12,3,8,13,16,10,19,0,22,25,25,0,0,0,26,26,20,26,22,21,20,19,18,14,16,23,26,22,26,26,20,24,18,22,16,11,14,17,18,15,21,0,0,0,0,0,0,0,0
15,16,11,5,6,9,4,2,0,14,7,1,14,3,8,13,18,12,23,0,26,32,32,0,0,0,31,30,29,32,33,28,24,22,17,17,20,31,33,27,32,32,32,28,25,20,21,10,18,15,20,19,21,0,0,0,0,0,0,0,0
16,15,10,6,4,8,4,2,0,12,5,1,11,3,7,13,16,9,24,0,24,27,27,0,0,0,26,25,24,26,17,23,22,19,18,16,16,25,24,24,27,27,28,29,21,20,18,10,14,19,19,14,25,0,0,0,0,0,0,0,0
13,17,9,4,5,7,4,2,0,13,6,1,10,3,6,14,16,11,26,0,28,32,33,0,0,0,32,32,23,33,22,31,27,22,19,20,15,32,33,29,33,33,30,27,25,24,15,8,18,20,20,12,21,0,0,0,0,0,0,0,0
15,17,12,5,7,8,4,2,0,13,6,1,9,3,7,13,20,10,25,0,27,29,31,0,0,0,31,30,26,31,23,22,25,23,19,18,19,28,32,27,31,31,31,31,24,23,21,11,19,21,24,14,16,0,0,0,0,0,0,0,0
14,13,12,5,5,8,4,2,0,11,6,1,12,3,7,11,13,9,28,0,22,31,31,0,0,0,31,29,17,31,13,25,25,23,16,12,19,30,24,27,31,31,31,31,21,22,18,10,14,15,20,14,26,0,0,0,0,0,0,0,0
17,17,11,5,7,9,4,2,0,14,6,1,13,3,8,12,15,10,24,0,25,30,30,0,0,0,30,30,31,30,24,22,26,23,21,19,18,28,25,27,30,30,27,29,23,24,17,13,16,22,20,18,32,0,0,0,0,0,0,0,0
14,15,9,4,7,8,4,2,0,12,6,1,9,3,5,13,17,10,23,0,27,29,27,0,0,0,27,27,22,28,17,18,23,21,19,15,18,27,29,25,29,26,26,27,20,24,19,11,16,19,22,17,22,0,0,0,0,0,0,0,0
13,16,9,6,4,8,3,2,0,11,5,1,10,3,7,12,17,9,24,0,23,30,29,0,0,0,30,28,24,30,18,18,25,23,21,14,19,30,24,27,29,30,29,31,26,24,23,9,15,22,20,18,22,0,0,0,0,0,0,0,0
20,17,10,6,5,8,4,2,0,14,7,1,12,3,7,16,19,9,24,0,27,31,31,0,0,0,30,29,24,30,11,21,25,26,22,15,23,30,27,28,31,30,30,31,24,23,21,9,18,23,22,13,22,0,0,0,0,0,0,0,0
18,16,10,5,6,7,4,2,0,13,5,1,12,3,7,11,15,9,20,0,24,29,29,0,0,0,29,28,22,29,19,20,23,21,17,18,18,27,26,25,29,29,30,31,22,18,17,8,14,19,22,13,20,0,0,0,0,0,0,0,0
18,17,12,6,5,8,4,2,0,11,6,1,11,3,7,11,15,9,26,0,26,31,30,0,0,0,29,29,23,31,13,31,22,25,19,18,18,28,31,29,31,31,24,27,21,20,16,10,14,18,26,11,22,0,0,0,0,0,0,0,0
16,15,11,5,6,9,3,2,0,14,7,1,13,4,8,14,17,12,23,0,25,29,29,0,0,0,30,30,31,30,24,28,25,22,20,19,18,28,31,26,30,28,27,28,22,21,19,10,15,22,21,15,18,0,0,0,0,0,0,0,0
18,16,11,6,4,7,0,1,0,14,5,1,10,2,3,12,14,8,28,0,22,30,31,0,0,0,27,29,28,31,21,32,26,24,19,18,15,30,23,26,30,30,30,25,24,24,20,9,13,21,22,17,23,0,0,0,0,0,0,0,0
16,15,11,6,4,8,0,2,0,11,7,1,13,3,5,12,17,9,24,0,23,28,27,0,0,0,27,26,20,28,21,21,22,20,19,15,15,27,25,25,28,27,29,28,21,20,13,10,14,18,20,11,20,0,0,0,0,0,0,0,0
17,15,8,5,6,7,0,2,0,10,4,1,12,3,7,13,14,9,21,0,23,29,29,0,0,0,28,26,19,29,21,20,22,20,19,20,17,24,29,25,29,28,27,29,21,21,16,8,11,19,20,11,18,0,0,0,0,0,0,0,0
14,15,13,5,5,7,0,2,0,10,4,1,10,3,6,11,14,8,23,0,24,33,33,0,0,0,32,30,13,32,13,16,25,26,14,12,18,31,24,27,33,28,34,29,22,21,19,9,12,17,17,20,31,0,0,0,0,0,0,0,0
20,17,13,6,5,8,0,2,0,11,4,1,10,3,7,13,17,9,25,0,25,28,28,0,0,0,28,26,27,28,20,29,24,23,19,17,16,28,26,27,28,27,29,28,26,18,21,12,15,23,22,14,24,0,0,0,0,0,0,0,0
15,13,8,4,5,7,0,2,0,9,6,1,10,3,6,11,13,8,19,0,20,23,22,0,0,0,22,22,20,23,19,12,19,18,16,14,14,22,21,20,22,23,19,22,17,18,15,8,12,16,19,15,19,0,0,0,0,0,0,0,0
16,15,9,4,5,7,0,2,0,11,6,1,12,3,4,10,15,8,20,0,24,29,28,0,0,0,28,26,30,29,19,16,22,18,18,17,15,28,25,23,28,27,28,30,18,17,18,11,14,20,21,13,24,0,0,0,0,0,0,0,0
16,17,9,5,4,8,0,2,0,12,6,1,13,3,7,12,15,9,22,0,27,32,30,0,0,0,29,30,25,31,18,23,24,24,18,23,11,28,27,25,32,32,26,24,21,22,20,10,14,19,25,15,24,0,0,0,0,0,0,0,0
14,17,10,6,4,8,0,2,0,11,7,1,10,3,5,12,13,9,23,0,25,27,29,0,0,0,28,29,31,30,22,27,24,21,16,18,12,28,31,27,30,27,31,32,23,20,19,10,15,17,26,12,21,0,0,0,0,0,0,0,0
15,16,11,4,7,8,0,2,0,12,6,1,10,3,5,13,18,9,24,0,27,34,33,0,0,0,34,30,35,34,20,14,26,25,18,20,17,31,29,28,34,34,34,35,22,19,23,12,14,19,32,10,21,0,0,0,0,0,0,0,0
19,20,12,7,5,8,4,2,0,14,6,1,9,3,7,13,19,10,23,31,26,30,29,0,0,0,31,30,25,31,24,22,30,27,16,23,15,28,28,27,30,28,32,27,24,25,23,11,18,18,27,17,21,0,0,0,0,0,0,0,0
19,18,11,6,5,9,4,2,0,14,8,1,13,3,7,15,20,10,26,35,29,35,31,0,0,0,34,33,27,34,21,25,28,27,20,17,14,31,30,32,34,33,33,36,24,26,22,12,20,24,23,15,16,0,0,0,0,0,0,0,0
18,17,12,5,6,7,4,2,0,13,6,1,10,3,6,13,16,9,28,32,27,32,31,0,0,0,31,30,26,32,25,26,28,24,21,15,15,30,31,29,30,31,33,33,23,21,19,11,14,22,20,8,28,0,0,0,0,0,0,0,0
16,13,9,5,4,7,0,2,0,9,6,1,11,3,5,11,15,8,22,26,21,25,26,0,0,0,26,25,27,26,17,18,20,20,18,17,12,25,28,23,26,26,27,29,19,19,16,8,12,14,24,10,12,0,0,0,0,0,0,0,0
16,16,11,6,7,8,0,2,0,12,4,1,12,3,5,13,16,9,18,12,25,28,28,0,0,0,29,28,27,29,22,27,25,24,20,18,19,28,28,27,29,28,30,28,26,21,17,10,15,14,23,15,14,0,0,0,0,0,0,0,0
18,18,11,4,7,8,0,2,0,12,5,1,13,3,6,15,17,9,22,30,23,30,30,0,0,0,29,30,23,30,21,14,22,22,20,20,16,28,30,25,30,27,30,26,21,22,20,10,16,19,24,16,12,0,0,0,0,0,0,0,0
17,17,10,5,5,7,0,2,0,11,4,1,12,3,6,14,16,8,18,19,22,27,27,0,0,0,27,26,22,27,23,14,24,26,19,19,9,26,25,23,27,27,27,23,22,20,15,8,13,13,21,14,17,0,0,0,0,0,0,0,0
17,16,10,6,4,8,0,2,0,12,5,1,11,3,5,12,14,9,19,29,24,29,29,0,0,0,29,27,19,29,13,23,20,25,22,15,19,29,28,27,29,27,25,26,21,20,17,7,12,18,23,12,21,0,0,0,0,0,0,0,0
19,16,11,7,5,8,0,2,0,13,4,1,10,3,6,12,19,10,23,22,25,28,30,0,0,0,29,28,28,30,22,17,23,24,21,22,16,27,28,26,29,28,31,32,22,24,20,9,14,20,26,15,18,0,0,0,0,0,0,0,0
17,15,10,5,5,7,0,2,0,11,6,1,11,3,4,14,16,9,24,28,26,28,28,0,0,0,28,27,25,28,12,18,24,24,18,22,14,28,30,28,28,28,29,25,24,20,19,8,13,14,23,12,21,0,0,0,0,0,0,0,0
"x"
"SOL",1.26815642458101
"AGE",2.04469273743017
"REXP",2.73033707865169
"LT",3.80434782608696
"Entropy",5.17877094972067
"LA",5.32298136645963
"NDEV",5.6536312849162
"Complexity",6.11504424778761
"LD",7.63461538461539
"if_chg",8.64804469273743
"NTM",9.44444444444444
"expVariable_add",9.91620111731844
"EXP",10.9325842696629
"NF",10.9555555555556
"FN",11.145251396648
"if_add",11.2625698324022
"for_chg",13
"externalCall_add",13.9664804469274
"NS",14.5085714285714
"try_del",14.877094972067
"expVariable_del",14.9162011173184
"ND",15.1508379888268
"try_chg",15.8659217877095
"for_add",15.9310344827586
"if_del",16.2290502793296
"try_add",17.6
"loop_chg",17.622754491018
"for_del",17.6461538461538
"expParameter_add",18.3561643835616
"switch_del",19.3575418994413
"externalCall_del",20.246835443038
"switch_chg",20.7006802721088
"return_del",20.8491620111732
"return_add",20.8539325842697
"elseif_add",20.9162011173184
"expParameter_del",21.0167597765363
"loop_add",21.0737704918033
"loop_del",21.2734375
"else_add",23.9079754601227
"throw_del",24.2958579881657
"continue_del",24.4935064935065
"throw_add",24.7209302325581
"synchronized_add",25.6149068322981
"while_del",25.781954887218
"throws_add",26.1843575418994
"while_add",26.2574850299401
"elseif_del",26.4
"catch_add",26.6019417475728
"final_add",27.4848484848485
"else_del",28.7887323943662
"else_chg",28.9642857142857
"throw_chg",29.3863636363636
"switch_add",29.6904761904762
