"NS","ND","NF","Entropy","LA","LD","LT","SOL","NTM","FN","NDEV","AGE","EXP","REXP","Complexity","if_add","if_del","if_chg","elseif_add","elseif_del","else_add","else_del","else_chg","for_add","for_del","for_chg","while_add","while_del","continue_del","switch_add","switch_del","switch_chg","return_add","return_del","try_add","try_del","try_chg","catch_add","throw_add","throw_del","throw_chg","throws_add","final_add","synchronized_add","loop_add","loop_del","loop_chg","expVariable_add","expVariable_del","expParameter_add","expParameter_del","externalCall_add","externalCall_del","average_time","Runtime","Cpu_user","Cpu_sys","Mem_rss","Mem_vms","Io_read","Io_write"
16,17,13,5,6,9,4,1,0,13,7,2,14,3,8,12,18,11,21,0,22,25,0,0,18,0,25,25,23,0,19,20,20,20,19,18,17,25,25,24,0,25,25,25,20,0,19,10,17,0,22,15,20,0,0,0,0,0,0,0,0
16,17,12,5,6,9,4,1,0,14,7,2,13,3,8,12,20,11,24,0,25,29,0,0,21,0,27,27,25,0,22,24,23,23,21,19,19,26,26,25,0,28,30,30,24,0,20,10,18,0,24,15,22,0,0,0,0,0,0,0,0
13,14,10,5,6,8,4,1,0,11,7,2,10,3,7,10,16,9,21,0,23,25,0,0,16,0,25,25,23,0,18,19,21,20,16,15,15,24,23,23,0,25,24,24,19,0,17,9,14,0,22,12,18,0,0,0,0,0,0,0,0
16,16,12,5,6,9,4,1,0,14,7,2,14,3,8,13,18,11,22,0,23,29,0,0,0,0,28,27,25,0,19,22,21,21,19,17,18,26,25,24,0,28,26,23,21,20,19,10,16,0,23,15,21,0,0,0,0,0,0,0,0
14,14,11,5,6,9,4,1,0,12,7,2,11,3,8,11,16,10,21,0,23,27,0,0,15,0,27,0,23,0,17,18,20,19,17,14,16,25,25,24,0,27,26,22,18,19,17,10,14,0,20,13,19,0,0,0,0,0,0,0,0
16,16,12,5,6,9,4,1,0,14,7,2,13,3,8,13,19,10,23,0,25,27,0,0,19,0,27,27,25,0,22,24,23,22,21,18,19,26,25,26,0,27,26,27,22,0,20,11,17,0,24,15,23,0,0,0,0,0,0,0,0
14,14,10,5,6,8,4,1,0,12,6,2,12,3,7,11,17,9,21,0,22,25,0,0,16,0,25,0,23,0,19,22,21,20,19,16,17,24,23,23,0,25,24,24,21,21,18,9,15,0,23,13,20,0,0,0,0,0,0,0,0
17,16,12,5,6,9,4,1,0,15,7,2,14,3,8,13,19,10,24,0,25,29,0,0,0,0,28,27,24,0,22,24,24,23,21,18,20,26,26,25,0,29,29,30,24,23,21,11,18,0,24,15,23,0,0,0,0,0,0,0,0
14,13,11,5,6,9,4,1,0,12,7,2,12,3,8,11,17,10,20,0,23,28,0,0,16,0,27,26,23,0,18,20,21,19,18,15,17,24,24,23,0,27,25,25,19,0,18,10,15,0,22,11,18,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,1,0,13,7,2,13,3,8,12,17,10,21,0,24,27,0,0,17,0,27,0,23,0,19,23,22,21,17,16,17,26,26,25,0,27,27,27,21,21,18,10,16,0,22,14,20,0,0,0,0,0,0,0,0
16,15,12,5,6,9,4,1,0,14,7,2,13,3,8,13,17,10,23,0,24,29,0,0,0,0,28,26,25,0,19,23,23,21,20,17,18,27,25,25,0,29,27,29,22,21,19,11,16,0,23,15,20,0,0,0,0,0,0,0,0
17,15,11,5,6,8,4,1,0,13,6,2,12,3,7,13,18,10,23,0,26,29,0,0,19,0,28,28,26,0,19,25,24,22,21,15,18,27,27,26,0,29,27,29,24,0,20,9,16,0,23,14,24,0,0,0,0,0,0,0,0
16,15,10,5,6,8,4,1,0,12,6,2,12,3,7,11,17,9,21,0,23,27,0,0,17,0,27,0,23,0,19,21,22,21,19,14,18,26,25,24,0,27,26,26,21,21,18,9,16,0,20,13,19,0,0,0,0,0,0,0,0
16,15,11,5,6,8,4,1,0,12,7,2,13,3,7,12,17,9,22,0,23,27,0,0,16,0,27,26,24,0,19,21,22,21,20,19,18,25,25,24,0,27,26,28,21,0,20,10,16,0,21,14,21,0,0,0,0,0,0,0,0
17,16,12,5,6,9,4,1,0,14,7,2,14,3,8,13,18,11,23,0,25,30,29,0,20,0,30,0,28,0,21,24,23,22,20,18,19,27,27,26,0,30,28,28,23,24,20,10,16,0,22,15,21,0,0,0,0,0,0,0,0
16,15,11,5,6,8,4,1,0,13,7,2,13,3,7,12,17,10,22,0,25,29,28,0,17,0,27,0,24,0,20,22,23,21,19,18,18,26,26,25,0,28,26,29,21,21,19,9,16,0,23,14,20,0,0,0,0,0,0,0,0
15,14,10,5,6,8,4,1,0,12,7,2,11,3,7,11,16,9,21,0,23,29,29,0,0,0,29,27,25,0,18,21,22,20,18,16,17,26,27,24,0,29,28,29,21,19,18,9,15,0,23,13,21,0,0,0,0,0,0,0,0
15,14,10,5,6,8,4,1,0,12,7,2,11,3,7,12,16,9,21,0,22,28,27,0,0,0,26,25,23,0,18,19,21,19,18,16,17,24,24,22,0,27,25,28,20,19,18,9,14,0,20,13,19,0,0,0,0,0,0,0,0
14,13,10,4,5,8,3,1,0,12,6,1,11,2,7,11,15,9,21,0,23,25,25,0,0,0,25,25,24,0,17,21,22,20,18,13,16,25,25,24,0,25,25,25,20,20,17,9,13,18,19,11,19,0,0,0,0,0,0,0,0
15,13,10,4,5,8,3,1,0,12,6,1,11,2,7,11,16,9,22,0,23,27,27,0,0,0,27,26,22,0,19,22,22,20,19,15,17,26,27,24,0,27,25,27,20,19,16,9,14,18,19,12,21,0,0,0,0,0,0,0,0
13,12,9,4,5,7,3,1,0,11,6,1,10,2,6,10,14,8,19,0,21,24,24,0,0,0,24,24,20,0,16,19,20,18,16,12,15,23,22,21,0,24,24,22,18,17,16,8,13,16,19,11,18,0,0,0,0,0,0,0,0
15,14,11,5,6,9,4,1,0,12,7,2,12,3,8,12,16,10,21,0,23,26,26,0,0,0,26,26,23,0,20,20,22,20,19,16,17,25,24,24,0,26,26,25,21,20,18,11,15,19,20,13,20,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,13,7,1,12,3,8,13,16,10,21,0,23,26,26,0,0,0,26,25,24,0,18,22,22,21,19,17,17,24,24,23,0,26,26,26,21,20,18,11,15,19,21,14,20,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,13,7,1,12,3,8,12,17,10,22,0,24,28,28,0,0,0,28,27,25,0,19,23,23,21,19,17,18,26,27,25,0,28,27,26,22,21,19,10,16,19,20,14,22,0,0,0,0,0,0,0,0
16,15,11,4,5,8,3,1,0,13,6,1,12,2,7,12,16,9,21,0,23,27,27,0,0,0,27,26,24,0,20,22,22,20,19,16,17,25,27,24,0,27,26,26,21,20,18,10,15,19,20,14,20,0,0,0,0,0,0,0,0
15,14,10,5,6,8,4,2,0,12,6,1,11,3,7,12,17,9,20,0,23,27,27,0,0,0,26,25,24,0,19,20,22,19,19,14,16,26,26,24,0,27,26,24,21,19,17,9,14,18,20,13,20,0,0,0,0,0,0,0,0
14,14,9,5,6,8,4,2,0,12,6,1,10,3,7,11,15,9,21,0,22,25,25,0,0,0,25,24,23,0,17,21,21,19,18,14,16,23,22,22,25,25,25,26,20,19,17,9,14,18,19,13,20,0,0,0,0,0,0,0,0
14,13,11,5,6,9,4,2,0,12,7,1,12,3,8,12,16,11,20,0,23,25,25,0,0,0,25,24,22,0,18,21,21,19,18,16,17,24,24,23,25,25,23,24,20,19,17,10,15,17,19,12,19,0,0,0,0,0,0,0,0
15,14,12,5,6,9,4,2,0,13,7,1,13,3,8,13,17,11,24,0,26,29,29,0,0,0,29,29,26,29,19,25,25,22,21,18,19,28,28,27,29,29,29,29,23,23,19,10,16,20,23,13,22,0,0,0,0,0,0,0,0
16,15,11,5,6,9,4,2,0,13,7,1,12,3,8,13,18,11,24,0,26,31,30,0,0,0,29,28,26,31,21,24,25,23,21,16,19,27,26,26,31,31,27,29,23,22,20,10,17,20,22,14,24,0,0,0,0,0,0,0,0
17,17,12,5,6,9,4,2,0,14,7,1,13,3,8,15,18,11,23,0,24,27,27,0,0,0,27,26,24,27,20,25,24,22,20,19,19,26,26,25,27,27,26,27,22,21,19,10,17,19,24,16,21,0,0,0,0,0,0,0,0
14,15,10,5,5,8,4,2,0,12,6,1,11,3,7,12,16,10,20,0,21,24,24,0,0,0,24,23,22,24,18,21,21,19,17,14,16,23,23,22,24,24,23,24,20,19,17,9,15,17,18,13,19,0,0,0,0,0,0,0,0
14,15,11,5,5,8,4,2,0,13,6,1,12,3,7,13,16,9,20,0,22,27,27,0,0,0,27,26,22,27,18,21,21,20,19,16,16,25,24,23,27,27,25,26,21,19,17,10,15,18,21,14,19,0,0,0,0,0,0,0,0
16,16,11,5,6,9,4,2,0,14,7,1,12,3,8,13,18,10,24,0,26,30,30,0,0,0,30,28,26,30,23,23,25,23,21,19,19,28,28,27,30,29,29,30,24,22,20,10,17,21,23,15,23,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,13,7,1,12,3,8,14,17,10,23,0,23,27,27,0,0,0,27,26,23,27,18,22,23,22,20,17,18,25,25,24,27,27,25,28,22,21,20,10,16,19,23,14,23,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,13,7,1,12,3,8,12,16,10,20,0,22,26,26,0,0,0,25,25,23,26,19,22,21,19,18,17,17,24,24,23,26,26,24,25,20,19,18,10,14,18,20,14,19,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,13,7,1,12,3,8,13,16,10,19,0,22,27,26,0,0,0,25,25,23,27,19,20,21,19,18,16,17,24,23,23,27,26,24,25,19,19,17,10,15,18,19,14,19,0,0,0,0,0,0,0,0
17,17,11,5,6,9,4,2,0,13,7,1,12,3,8,14,19,10,24,0,26,29,29,0,0,0,29,28,28,29,19,23,25,23,20,16,19,28,29,27,29,29,28,30,23,22,21,10,18,20,23,15,22,0,0,0,0,0,0,0,0
15,16,11,5,6,8,4,2,0,13,6,1,12,3,7,13,17,9,21,0,22,27,27,0,0,0,26,25,24,27,19,20,22,20,18,17,18,24,23,23,27,27,24,27,20,19,18,10,15,18,21,14,21,0,0,0,0,0,0,0,0
14,15,10,5,6,9,4,2,0,12,7,1,11,3,8,11,17,10,22,0,23,26,26,0,0,0,26,25,23,26,20,23,23,21,19,14,18,25,26,24,26,26,25,26,21,20,18,10,16,19,21,13,23,0,0,0,0,0,0,0,0
16,15,11,5,6,9,4,2,0,12,7,1,13,3,8,14,16,10,23,0,24,28,28,0,0,0,28,28,26,28,18,23,23,21,19,18,17,27,26,25,28,28,28,28,21,22,20,10,16,19,24,14,21,0,0,0,0,0,0,0,0
14,14,10,5,6,8,4,2,0,12,6,1,11,3,7,12,16,9,21,0,24,27,27,0,0,0,26,26,23,27,18,19,23,21,18,14,17,25,25,24,27,27,25,26,20,22,18,9,15,18,19,13,21,0,0,0,0,0,0,0,0
16,15,12,5,6,9,4,2,0,14,7,1,13,3,8,14,17,10,21,0,23,30,30,0,0,0,28,27,25,30,22,23,23,21,19,18,18,26,27,24,30,29,30,25,22,22,18,11,17,20,22,15,21,0,0,0,0,0,0,0,0
15,15,11,5,6,9,4,2,0,12,7,1,12,3,8,13,16,10,23,0,24,29,29,0,0,0,29,27,24,29,18,23,24,21,19,17,18,27,26,25,29,28,28,30,22,21,19,10,15,20,20,14,23,0,0,0,0,0,0,0,0
16,16,11,5,6,9,4,2,0,14,7,1,12,3,8,13,18,10,22,0,23,27,27,0,0,0,26,25,24,27,19,21,23,21,20,18,19,25,26,24,27,26,26,27,22,21,19,10,17,20,23,15,21,0,0,0,0,0,0,0,0
17,17,12,5,6,9,4,2,0,14,7,1,13,3,8,14,18,10,23,0,23,28,28,0,0,0,27,26,25,28,20,23,23,21,19,17,19,26,26,24,28,27,27,28,22,21,20,11,16,20,21,15,21,0,0,0,0,0,0,0,0
15,15,12,5,7,9,4,2,0,13,6,1,13,3,8,13,16,10,21,0,22,26,26,0,0,0,26,24,23,26,20,21,22,21,18,17,17,24,23,23,26,25,24,25,21,20,18,11,15,19,21,14,20,0,0,0,0,0,0,0,0
13,13,10,5,6,8,4,2,0,11,6,1,11,3,7,11,13,9,18,0,20,24,24,0,0,0,23,22,21,24,17,19,19,18,15,14,14,22,21,21,24,23,23,24,18,17,14,10,12,16,20,11,17,0,0,0,0,0,0,0,0
14,15,10,5,6,8,4,2,0,12,6,1,12,3,7,11,14,9,20,0,21,27,26,0,0,0,26,24,22,27,19,20,21,19,17,15,15,24,23,22,27,25,26,27,20,19,16,9,13,18,19,12,19,0,0,0,0,0,0,0,0
14,13,9,5,5,7,4,2,0,10,5,1,10,3,6,10,14,8,21,0,23,27,27,0,0,0,27,26,23,27,17,21,22,20,16,14,13,25,24,23,27,27,27,27,20,19,15,8,12,18,21,11,20,0,0,0,0,0,0,0,0
16,16,10,4,5,7,0,2,0,11,6,1,11,3,6,12,15,8,24,0,25,30,29,0,0,0,28,28,25,30,19,21,24,23,19,17,17,27,29,26,30,29,28,31,22,22,18,9,14,20,24,13,22,0,0,0,0,0,0,0,0
16,15,10,5,4,7,0,2,0,11,6,1,11,3,5,12,16,8,24,0,26,30,30,0,0,0,29,28,27,30,20,21,25,23,18,20,17,28,29,27,30,30,30,30,23,21,19,9,14,19,27,13,22,0,0,0,0,0,0,0,0
15,15,9,4,4,7,0,2,0,10,6,1,10,3,5,11,15,8,21,0,23,27,26,0,0,0,25,24,23,28,20,21,22,20,17,16,14,24,24,23,27,25,24,24,21,19,16,9,13,18,19,12,21,0,0,0,0,0,0,0,0
14,13,7,4,4,5,0,2,0,8,4,1,8,3,4,9,12,6,18,0,20,24,23,0,0,0,23,22,21,24,16,18,20,18,15,14,14,22,24,21,24,23,24,24,18,17,15,7,11,16,19,10,18,0,0,0,0,0,0,0,0
15,14,8,4,4,6,0,2,0,9,5,1,9,3,5,10,13,7,19,0,21,24,24,0,0,0,24,23,23,24,18,20,20,18,16,15,12,23,23,22,24,24,24,24,18,17,16,8,12,17,18,11,18,0,0,0,0,0,0,0,0
15,14,9,4,5,6,0,2,0,9,4,1,11,3,5,10,14,7,20,0,22,26,25,0,0,0,25,24,23,26,19,19,21,19,17,15,12,24,24,23,26,25,25,26,19,19,16,8,13,18,20,12,22,0,0,0,0,0,0,0,0
14,14,9,5,4,6,0,2,0,10,5,1,11,3,5,10,13,7,20,0,23,30,28,0,0,0,27,26,25,30,18,22,21,20,17,15,12,25,26,24,29,28,26,25,20,19,16,8,12,17,22,12,20,0,0,0,0,0,0,0,0
15,14,10,4,5,7,0,2,0,10,6,1,11,3,6,11,14,8,20,0,21,27,25,0,0,0,25,24,22,28,18,17,21,19,16,15,13,24,23,22,28,26,28,25,19,17,15,9,13,17,21,12,18,0,0,0,0,0,0,0,0
14,14,9,4,5,6,0,2,0,10,5,1,10,3,5,11,14,7,18,0,20,24,23,0,0,0,23,22,20,24,16,18,19,18,15,15,13,21,22,20,24,24,23,24,17,16,15,8,13,15,19,12,16,0,0,0,0,0,0,0,0
15,14,9,4,4,7,0,2,0,10,5,1,10,3,6,11,14,8,22,0,23,26,26,0,0,0,26,25,23,26,20,21,23,20,16,16,12,25,26,24,26,26,25,25,20,19,17,8,13,18,22,12,20,0,0,0,0,0,0,0,0
15,15,10,5,6,8,4,2,0,12,6,1,11,3,7,12,16,9,19,21,23,26,27,0,0,0,26,25,24,27,19,21,22,21,18,17,13,25,25,24,27,26,25,28,21,19,18,10,14,20,21,13,21,0,0,0,0,0,0,0,0
16,16,11,5,6,8,4,2,0,12,6,1,12,3,7,13,16,9,20,22,24,26,26,0,0,0,26,25,23,27,22,21,23,22,17,17,15,25,25,24,27,26,25,27,21,19,17,10,15,18,22,14,21,0,0,0,0,0,0,0,0
17,16,11,5,6,8,4,2,0,12,6,1,12,3,7,13,15,9,21,21,23,25,25,0,0,0,25,25,23,25,18,23,23,21,18,17,14,25,25,24,25,25,25,25,21,20,18,10,15,19,23,13,22,0,0,0,0,0,0,0,0
15,14,10,4,5,7,0,2,0,11,6,1,12,3,6,12,14,8,18,20,21,25,25,0,0,0,25,24,23,26,18,19,22,20,17,16,13,24,24,23,26,25,25,25,19,18,14,9,13,15,20,10,16,0,0,0,0,0,0,0,0
14,14,9,4,4,6,0,2,0,9,5,1,8,3,5,11,13,7,17,18,20,23,22,0,0,0,22,22,21,24,17,18,20,19,16,13,12,22,22,21,24,22,22,25,18,17,16,7,12,13,17,10,15,0,0,0,0,0,0,0,0
14,14,9,4,4,6,0,2,0,10,5,1,9,3,4,11,13,8,19,22,21,26,26,0,0,0,25,23,23,27,17,18,21,20,17,15,12,24,23,22,27,25,25,22,19,18,16,7,12,14,18,11,15,0,0,0,0,0,0,0,0
14,13,9,4,4,6,0,2,0,9,5,1,9,3,4,10,12,8,18,18,20,26,26,0,0,0,26,24,23,26,17,16,21,19,16,15,11,24,26,23,26,25,26,22,18,18,15,7,11,13,17,10,15,0,0,0,0,0,0,0,0
16,16,9,5,4,6,0,2,0,11,5,1,10,3,5,12,15,8,20,23,22,23,23,0,0,0,23,23,23,23,19,19,21,21,18,18,13,23,23,23,23,23,23,23,19,19,17,7,14,15,20,11,16,0,0,0,0,0,0,0,0
13,13,9,5,4,6,0,2,0,9,5,1,9,3,5,10,12,8,17,18,20,24,23,0,0,0,23,23,21,24,16,18,19,19,16,15,11,23,22,21,24,23,23,21,17,17,15,7,11,14,18,9,14,0,0,0,0,0,0,0,0
16,16,10,5,4,7,0,2,0,12,5,1,11,3,6,12,15,9,21,21,24,29,29,0,0,0,29,28,27,30,20,23,22,23,19,18,13,28,30,26,30,29,30,25,22,21,17,8,13,14,21,12,18,0,0,0,0,0,0,0,0
"x"
"SOL",1.26256983240223
"AGE",1.97765363128492
"REXP",2.65168539325843
"LT",3.8695652173913
"Entropy",5.12290502793296
"LA",5.28571428571429
"NDEV",5.83798882681564
"Complexity",6.6283185840708
"LD",7.65384615384615
"if_chg",8.56983240223464
"NTM",9.55555555555556
"expVariable_add",9.59217877094972
"NF",10.7111111111111
"EXP",10.7808988764045
"if_add",11.0391061452514
"FN",11.0949720670391
"externalCall_add",13.2178770949721
"NS",13.7142857142857
"try_del",13.9217877094972
"expVariable_del",14.1564245810056
"ND",14.2402234636872
"for_chg",15
"try_chg",15.0949720670391
"if_del",15.4972067039106
"for_add",15.6206896551724
"loop_chg",16.7544910179641
"for_del",16.8153846153846
"try_add",17.0275862068966
"expParameter_add",17.1232876712329
"switch_del",17.8659217877095
"externalCall_del",19.0569620253165
"return_del",19.4301675977654
"return_add",19.6179775280899
"loop_add",19.6475409836066
"elseif_add",19.731843575419
"switch_chg",19.7755102040816
"loop_del",19.78125
"expParameter_del",19.9217877094972
"elseif_del",20.4
"else_add",21.920245398773
"throw_del",22.5325443786982
"continue_del",22.6233766233766
"throw_add",23.2383720930233
"while_del",23.9022556390977
"synchronized_add",24.0124223602484
"while_add",24.3233532934132
"throws_add",24.3240223463687
"catch_add",24.3592233009709
"final_add",25.2424242424242
"else_chg",26.5
"throw_chg",26.8181818181818
"else_del",26.9014084507042
"switch_add",26.952380952381
